,Lex Tb-PEX5-eGFP11_T222s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP11_T222s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP12_T244s_1_CH2_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH1_BIN1.0,Lex Tb-PEX5-eGFP10_T200s_1_CH2_BIN1.0
668,0.0,22,0.0,28,2.0,49
669,0.0,22,1.0,29,0.0,37
670,0.0,36,1.0,17,0.0,34
671,0.0,62,1.0,36,0.0,67
672,0.0,32,0.0,24,1.0,56
673,0.0,33,4.0,47,2.0,50
674,0.0,21,4.0,38,3.0,36
675,2.0,17,2.0,33,0.0,36
676,3.0,25,1.0,18,1.0,51
677,3.0,26,1.0,26,1.0,33
678,0.0,26,0.0,71,0.0,41
679,0.0,44,0.0,41,0.0,38
680,2.0,55,0.0,45,0.0,72
681,0.0,51,0.0,57,0.0,68
682,0.0,30,0.0,32,0.0,72
683,0.0,29,0.0,63,0.0,33
684,0.0,43,0.0,33,0.0,31
685,1.0,45,0.0,45,2.0,45
686,2.0,36,0.0,37,0.0,71
687,2.0,40,2.0,29,0.0,39
688,0.0,40,0.0,51,1.0,40
689,0.0,37,2.0,18,1.0,76
690,0.0,63,0.0,39,0.0,32
691,1.0,82,1.0,68,1.0,31
692,1.0,51,2.0,61,1.0,33
693,1.0,63,2.0,47,0.0,44
694,3.0,31,2.0,22,0.0,41
695,1.0,50,0.0,28,0.0,35
696,0.0,25,2.0,43,0.0,21
697,0.0,26,0.0,43,0.0,29
698,0.0,34,0.0,78,3.0,36
699,0.0,42,0.0,30,1.0,21
700,0.0,61,0.0,37,0.0,34
701,0.0,56,0.0,33,0.0,50
702,0.0,61,1.0,24,0.0,29
703,0.0,74,0.0,65,0.0,45
704,0.0,77,0.0,53,0.0,28
705,0.0,49,0.0,46,0.0,63
706,0.0,48,0.0,33,0.0,26
707,0.0,27,0.0,23,0.0,29
708,0.0,38,0.0,44,0.0,20
709,0.0,49,0.0,32,0.0,32
710,0.0,28,0.0,32,0.0,49
711,0.0,45,5.0,38,0.0,72
712,0.0,66,0.0,37,0.0,35
713,0.0,61,0.0,37,0.0,43
714,0.0,40,0.0,19,0.0,66
715,1.0,40,0.0,31,0.0,44
716,1.0,52,0.0,27,0.0,23
717,0.0,25,0.0,37,0.0,35
718,0.0,29,0.0,70,0.0,30
719,2.0,28,0.0,21,0.0,67
720,1.0,57,1.0,22,0.0,51
721,0.0,35,0.0,42,0.0,46
722,0.0,57,0.0,38,0.0,46
723,0.0,92,0.0,37,0.0,64
724,0.0,57,1.0,25,0.0,50
725,0.0,35,3.0,32,0.0,75
726,0.0,55,0.0,62,0.0,71
727,0.0,54,0.0,44,0.0,90
728,1.0,31,0.0,31,0.0,42
729,0.0,31,0.0,52,0.0,64
730,0.0,35,1.0,74,0.0,37
731,1.0,30,0.0,98,0.0,62
732,0.0,36,0.0,88,0.0,97
733,0.0,55,1.0,37,0.0,47
734,0.0,32,0.0,55,0.0,46
735,1.0,57,0.0,47,0.0,56
736,1.0,103,0.0,59,0.0,34
737,0.0,65,4.0,104,0.0,30
738,0.0,39,0.0,68,0.0,50
739,0.0,39,1.0,58,0.0,32
740,0.0,43,0.0,49,0.0,21
741,0.0,23,0.0,35,0.0,31
742,3.0,35,0.0,61,0.0,31
743,3.0,64,2.0,103,0.0,22
744,0.0,59,1.0,60,0.0,23
745,0.0,102,0.0,41,0.0,27
746,1.0,70,0.0,33,2.0,26
747,0.0,71,2.0,25,0.0,33
748,0.0,42,0.0,59,0.0,27
749,1.0,23,2.0,47,2.0,31
750,1.0,48,0.0,35,3.0,34
751,0.0,69,1.0,27,1.0,28
752,0.0,49,0.0,31,0.0,26
753,2.0,72,0.0,56,0.0,25
754,1.0,47,0.0,45,0.0,34
755,0.0,36,3.0,43,0.0,58
756,0.0,67,2.0,53,0.0,46
757,0.0,69,0.0,108,0.0,67
758,2.0,40,2.0,50,0.0,92
759,2.0,41,0.0,49,0.0,17
760,0.0,26,0.0,77,0.0,47
761,1.0,28,0.0,57,0.0,30
762,0.0,30,1.0,83,0.0,46
763,0.0,58,0.0,72,0.0,71
764,0.0,23,1.0,148,0.0,59
765,0.0,44,1.0,78,0.0,35
766,0.0,21,0.0,63,0.0,46
767,0.0,30,0.0,77,0.0,56
768,0.0,43,2.0,86,0.0,32
769,0.0,38,1.0,76,0.0,27
770,0.0,48,1.0,64,0.0,25
771,0.0,37,1.0,32,0.0,33
772,0.0,59,1.0,48,0.0,58
773,0.0,85,0.0,47,3.0,48
774,0.0,58,0.0,51,0.0,21
775,0.0,35,1.0,34,4.0,25
776,0.0,37,0.0,37,1.0,34
777,0.0,65,0.0,86,2.0,33
778,0.0,27,0.0,58,0.0,31
779,0.0,48,0.0,25,0.0,25
780,0.0,56,1.0,40,0.0,20
781,0.0,34,1.0,35,0.0,23
782,0.0,26,3.0,38,1.0,10
783,1.0,41,0.0,55,1.0,45
784,1.0,48,0.0,84,0.0,97
785,0.0,33,4.0,38,2.0,21
786,3.0,45,0.0,55,2.0,36
787,1.0,59,0.0,36,5.0,69
788,0.0,48,0.0,31,0.0,70
789,0.0,32,0.0,32,0.0,32
790,0.0,31,0.0,31,0.0,39
791,0.0,21,0.0,33,0.0,32
792,1.0,57,0.0,32,0.0,43
793,1.0,54,0.0,59,1.0,34
794,1.0,51,0.0,42,3.0,15
795,0.0,55,0.0,32,3.0,18
796,0.0,46,0.0,48,1.0,38
797,0.0,54,0.0,57,0.0,64
798,0.0,84,0.0,50,0.0,49
799,0.0,63,0.0,28,1.0,73
800,0.0,71,0.0,48,3.0,62
801,0.0,72,0.0,49,0.0,72
802,0.0,56,0.0,48,2.0,38
803,0.0,29,0.0,35,0.0,67
804,0.0,22,0.0,40,0.0,64
805,0.0,59,0.0,92,0.0,44
806,0.0,34,0.0,45,1.0,35
807,0.0,25,0.0,45,4.0,63
808,0.0,33,0.0,29,0.0,38
809,0.0,63,0.0,28,1.0,56
810,0.0,37,0.0,57,0.0,43
811,0.0,30,0.0,102,0.0,30
812,0.0,26,0.0,85,2.0,25
813,0.0,23,0.0,77,0.0,31
814,0.0,43,0.0,73,0.0,23
815,0.0,68,0.0,91,0.0,17
816,0.0,42,2.0,88,0.0,32
817,0.0,75,0.0,75,0.0,22
818,1.0,60,0.0,65,0.0,54
819,1.0,51,1.0,136,0.0,29
820,1.0,60,0.0,81,0.0,46
821,0.0,88,0.0,34,0.0,33
822,2.0,55,0.0,45,0.0,28
823,0.0,33,0.0,47,3.0,31
824,0.0,21,0.0,91,0.0,23
825,0.0,31,0.0,123,0.0,27
826,0.0,75,0.0,69,0.0,26
827,0.0,25,0.0,52,0.0,31
828,1.0,33,0.0,62,0.0,37
829,0.0,30,0.0,43,0.0,30
830,0.0,38,0.0,25,0.0,26
831,0.0,33,0.0,25,1.0,32
832,1.0,46,0.0,64,1.0,23
833,1.0,63,0.0,32,0.0,31
834,0.0,30,0.0,29,0.0,38
835,0.0,18,0.0,34,0.0,56
836,0.0,25,0.0,37,0.0,48
837,0.0,29,0.0,42,1.0,50
838,0.0,28,0.0,49,4.0,60
839,0.0,49,0.0,40,0.0,80
840,0.0,56,0.0,43,0.0,95
841,0.0,41,0.0,43,0.0,42
842,0.0,47,0.0,42,0.0,30
843,0.0,37,0.0,62,0.0,42
844,0.0,33,4.0,38,0.0,51
845,0.0,44,4.0,56,0.0,70
846,0.0,57,0.0,99,0.0,65
847,0.0,46,0.0,25,0.0,35
848,0.0,63,0.0,57,0.0,38
849,0.0,61,0.0,24,0.0,44
850,0.0,30,0.0,56,0.0,102
851,1.0,64,0.0,105,1.0,75
852,0.0,79,0.0,85,5.0,39
853,0.0,41,0.0,71,0.0,36
854,0.0,28,0.0,102,3.0,44
855,0.0,33,0.0,47,1.0,40
856,0.0,36,0.0,86,0.0,35
857,0.0,34,0.0,70,0.0,26
858,0.0,21,0.0,47,0.0,28
859,0.0,26,0.0,53,0.0,29
860,0.0,44,0.0,36,0.0,27
861,0.0,50,0.0,43,0.0,41
862,0.0,50,0.0,66,0.0,57
863,0.0,75,0.0,122,0.0,75
864,1.0,79,0.0,63,0.0,54
865,3.0,48,0.0,29,0.0,105
866,0.0,101,0.0,31,0.0,50
867,0.0,130,0.0,37,0.0,45
868,0.0,70,4.0,85,0.0,82
869,0.0,74,1.0,60,0.0,21
870,0.0,52,1.0,27,0.0,30
871,0.0,40,0.0,54,0.0,31
872,0.0,63,0.0,34,0.0,44
873,0.0,40,0.0,33,0.0,39
874,0.0,23,0.0,31,1.0,35
875,0.0,25,0.0,72,0.0,46
876,0.0,18,0.0,31,0.0,40
877,0.0,30,2.0,37,2.0,28
878,0.0,37,0.0,61,1.0,38
879,0.0,46,0.0,38,1.0,23
880,0.0,26,0.0,43,1.0,47
881,0.0,61,0.0,90,3.0,37
882,0.0,53,0.0,56,0.0,22
883,0.0,44,0.0,32,0.0,28
884,0.0,38,0.0,32,0.0,41
885,4.0,43,1.0,32,0.0,41
886,0.0,50,0.0,34,0.0,49
887,0.0,38,2.0,45,0.0,67
888,0.0,25,5.0,42,0.0,70
889,0.0,34,1.0,38,0.0,63
890,0.0,34,0.0,52,3.0,74
891,0.0,42,1.0,18,0.0,48
892,0.0,48,0.0,47,1.0,61
893,0.0,24,0.0,33,0.0,41
894,0.0,35,0.0,73,2.0,45
895,0.0,38,0.0,45,1.0,53
896,0.0,39,0.0,37,0.0,44
897,0.0,47,0.0,35,0.0,41
898,1.0,50,0.0,36,0.0,68
899,1.0,50,0.0,33,0.0,52
900,1.0,51,0.0,25,0.0,77
901,2.0,34,0.0,34,0.0,29
902,1.0,47,0.0,57,0.0,40
903,1.0,55,0.0,52,0.0,44
904,0.0,82,0.0,53,0.0,64
905,0.0,35,0.0,35,0.0,50
906,0.0,21,0.0,74,0.0,21
907,0.0,45,0.0,64,0.0,26
908,0.0,44,0.0,31,0.0,36
909,0.0,34,0.0,32,0.0,32
910,0.0,47,0.0,36,0.0,42
911,0.0,91,0.0,29,0.0,30
912,0.0,92,0.0,32,0.0,50
913,0.0,43,0.0,25,0.0,57
914,0.0,36,0.0,20,0.0,43
915,0.0,19,0.0,47,3.0,88
916,0.0,17,0.0,52,0.0,40
917,0.0,29,1.0,43,0.0,44
918,0.0,45,0.0,52,0.0,78
919,0.0,42,0.0,37,0.0,94
920,0.0,33,1.0,50,0.0,40
921,0.0,25,0.0,72,0.0,41
922,0.0,23,0.0,40,0.0,44
923,0.0,26,0.0,48,0.0,49
924,1.0,37,0.0,52,0.0,31
925,0.0,29,0.0,37,0.0,43
926,0.0,24,0.0,64,0.0,25
927,0.0,27,0.0,29,0.0,32
928,0.0,18,0.0,92,0.0,39
929,0.0,25,0.0,28,0.0,38
930,0.0,51,0.0,28,2.0,29
931,0.0,65,0.0,25,1.0,26
932,0.0,39,0.0,23,0.0,35
933,0.0,29,0.0,46,2.0,26
934,0.0,32,0.0,89,0.0,24
935,0.0,42,0.0,37,0.0,40
936,0.0,96,0.0,30,1.0,31
937,0.0,58,0.0,43,0.0,30
938,0.0,33,0.0,37,1.0,57
939,0.0,32,0.0,70,1.0,53
940,0.0,50,0.0,66,1.0,64
941,0.0,59,0.0,54,0.0,44
942,0.0,47,1.0,64,0.0,53
943,0.0,25,0.0,49,0.0,42
944,2.0,45,0.0,31,0.0,30
945,1.0,51,0.0,41,0.0,24
946,1.0,72,0.0,21,0.0,26
947,0.0,59,0.0,25,0.0,26
948,0.0,32,0.0,31,0.0,36
949,0.0,22,0.0,44,0.0,30
950,0.0,49,0.0,58,0.0,59
951,0.0,50,0.0,44,0.0,52
952,0.0,32,0.0,49,0.0,41
953,0.0,28,0.0,26,0.0,61
954,0.0,26,3.0,29,0.0,18
955,0.0,14,0.0,68,0.0,20
956,0.0,43,0.0,37,0.0,22
957,0.0,33,0.0,45,0.0,39
958,1.0,37,0.0,41,0.0,32
959,1.0,22,0.0,38,4.0,41
960,0.0,33,0.0,30,2.0,47
961,0.0,36,0.0,32,0.0,113
962,0.0,59,0.0,30,0.0,45
963,0.0,28,0.0,42,2.0,84
964,1.0,36,0.0,41,4.0,52
965,2.0,61,2.0,66,1.0,65
966,0.0,80,0.0,50,0.0,40
967,0.0,43,0.0,46,0.0,38
968,0.0,25,0.0,25,0.0,94
969,0.0,35,0.0,38,3.0,67
970,0.0,71,0.0,35,3.0,94
971,0.0,29,0.0,47,1.0,122
972,0.0,58,0.0,72,0.0,57
973,0.0,57,0.0,119,0.0,62
974,0.0,33,0.0,118,0.0,52
975,0.0,45,0.0,40,1.0,37
976,0.0,49,0.0,92,2.0,37
977,0.0,58,0.0,55,0.0,33
978,0.0,67,0.0,70,0.0,16
979,0.0,43,0.0,109,0.0,23
980,0.0,87,0.0,74,0.0,40
981,0.0,54,0.0,36,0.0,53
982,0.0,124,0.0,64,0.0,84
983,0.0,50,0.0,62,0.0,49
984,0.0,20,1.0,52,0.0,42
985,1.0,54,0.0,50,0.0,45
986,2.0,42,0.0,24,0.0,53
987,0.0,60,1.0,77,0.0,21
988,0.0,45,1.0,71,0.0,41
989,0.0,37,0.0,70,0.0,26
990,0.0,58,1.0,34,0.0,40
991,1.0,33,0.0,47,3.0,37
992,1.0,61,0.0,49,1.0,111
993,0.0,97,0.0,26,1.0,105
994,0.0,86,0.0,70,1.0,62
995,2.0,78,0.0,58,1.0,48
996,0.0,97,0.0,28,1.0,65
997,0.0,63,0.0,37,0.0,47
998,0.0,70,3.0,38,0.0,42
999,0.0,59,1.0,61,0.0,37
1000,0.0,30,1.0,59,0.0,42
1001,0.0,50,0.0,38,0.0,37
1002,0.0,41,0.0,30,0.0,36
1003,0.0,37,1.0,54,0.0,41
1004,0.0,78,1.0,35,0.0,40
1005,0.0,66,0.0,42,0.0,33
1006,0.0,73,1.0,39,0.0,74
1007,0.0,36,0.0,24,0.0,86
1008,0.0,38,1.0,60,0.0,48
1009,2.0,36,1.0,45,0.0,29
1010,0.0,37,0.0,34,0.0,40
1011,1.0,31,0.0,24,0.0,60
1012,0.0,43,0.0,28,0.0,41
1013,1.0,42,0.0,44,0.0,55
1014,0.0,44,0.0,28,0.0,25
1015,0.0,25,0.0,32,0.0,39
1016,0.0,22,0.0,43,3.0,52
1017,0.0,35,3.0,48,0.0,64
1018,0.0,29,0.0,63,0.0,46
1019,0.0,112,0.0,30,0.0,54
1020,0.0,64,0.0,35,0.0,48
1021,0.0,43,0.0,30,0.0,54
1022,0.0,27,0.0,31,2.0,54
1023,0.0,27,0.0,54,0.0,50
1024,0.0,50,0.0,41,1.0,57
1025,0.0,45,0.0,75,0.0,57
1026,0.0,56,0.0,41,0.0,51
1027,0.0,20,0.0,66,0.0,47
1028,0.0,33,0.0,72,0.0,37
1029,0.0,27,1.0,29,0.0,44
1030,0.0,24,0.0,56,0.0,79
1031,0.0,24,1.0,62,0.0,92
1032,0.0,30,0.0,46,0.0,36
1033,3.0,35,0.0,46,0.0,57
1034,0.0,45,0.0,37,0.0,33
1035,0.0,47,0.0,31,0.0,27
1036,0.0,53,0.0,39,0.0,40
1037,0.0,56,0.0,35,0.0,30
1038,0.0,56,0.0,31,0.0,51
1039,0.0,28,0.0,44,0.0,47
1040,0.0,74,0.0,25,0.0,42
1041,0.0,60,0.0,31,0.0,47
1042,0.0,84,0.0,34,0.0,37
1043,0.0,51,0.0,34,0.0,71
1044,0.0,64,0.0,66,1.0,72
1045,3.0,44,0.0,98,2.0,94
1046,3.0,42,0.0,58,0.0,50
1047,0.0,62,0.0,56,0.0,40
1048,0.0,41,0.0,67,0.0,44
1049,0.0,30,0.0,77,0.0,38
1050,0.0,54,0.0,72,0.0,42
1051,0.0,39,2.0,60,0.0,41
1052,0.0,25,0.0,61,0.0,22
1053,0.0,38,0.0,93,0.0,37
1054,0.0,27,0.0,81,0.0,21
1055,0.0,29,0.0,125,0.0,31
1056,0.0,49,0.0,110,0.0,26
1057,0.0,41,0.0,45,0.0,32
1058,0.0,63,0.0,81,0.0,33
1059,0.0,67,0.0,50,0.0,42
1060,0.0,44,0.0,74,1.0,72
1061,0.0,41,0.0,84,1.0,47
1062,0.0,19,0.0,64,1.0,47
1063,0.0,31,0.0,44,0.0,46
1064,0.0,39,0.0,45,0.0,53
1065,0.0,47,0.0,66,2.0,43
1066,1.0,93,0.0,44,1.0,34
1067,0.0,91,0.0,57,3.0,45
1068,0.0,136,0.0,48,0.0,47
1069,0.0,54,0.0,74,0.0,36
1070,0.0,83,0.0,34,0.0,35
1071,0.0,62,0.0,42,0.0,31
1072,0.0,52,0.0,40,0.0,59
1073,0.0,34,0.0,39,1.0,67
1074,0.0,21,1.0,33,0.0,50
1075,0.0,32,5.0,21,0.0,54
1076,0.0,39,0.0,31,0.0,46
1077,0.0,31,0.0,29,0.0,23
1078,0.0,31,0.0,31,0.0,24
1079,0.0,58,0.0,28,0.0,52
1080,0.0,33,1.0,25,0.0,57
1081,0.0,59,0.0,26,0.0,37
1082,0.0,53,0.0,25,0.0,40
1083,0.0,48,0.0,30,0.0,45
1084,0.0,31,0.0,35,0.0,77
1085,0.0,33,0.0,20,0.0,49
1086,0.0,67,0.0,51,0.0,29
1087,0.0,62,2.0,55,0.0,27
1088,0.0,44,0.0,41,0.0,30
1089,0.0,59,2.0,88,0.0,26
1090,0.0,26,0.0,58,0.0,32
1091,0.0,27,0.0,60,0.0,36
1092,0.0,45,0.0,52,0.0,66
1093,0.0,56,0.0,26,4.0,43
1094,0.0,31,0.0,29,0.0,42
1095,0.0,38,0.0,73,0.0,38
1096,0.0,37,0.0,55,0.0,41
1097,0.0,22,0.0,39,0.0,31
1098,0.0,29,0.0,32,0.0,29
1099,0.0,53,0.0,49,0.0,51
1100,0.0,37,0.0,37,0.0,91
1101,0.0,23,0.0,77,0.0,48
1102,0.0,51,0.0,50,0.0,35
1103,0.0,57,0.0,19,0.0,51
1104,0.0,51,0.0,28,0.0,39
1105,0.0,45,0.0,77,0.0,65
1106,1.0,51,0.0,62,2.0,121
1107,2.0,28,0.0,30,4.0,91
1108,0.0,25,0.0,23,1.0,50
1109,2.0,35,0.0,25,0.0,50
1110,1.0,90,0.0,25,0.0,91
1111,2.0,88,0.0,25,0.0,69
1112,1.0,62,0.0,30,0.0,83
1113,1.0,45,0.0,37,2.0,50
1114,0.0,30,1.0,13,1.0,46
1115,1.0,30,1.0,22,0.0,38
1116,0.0,36,0.0,40,1.0,36
1117,2.0,32,0.0,44,0.0,39
1118,1.0,26,0.0,48,2.0,54
1119,0.0,32,1.0,46,2.0,48
1120,0.0,39,1.0,46,4.0,83
1121,1.0,61,1.0,42,0.0,48
1122,0.0,56,0.0,118,3.0,42
1123,1.0,69,0.0,90,0.0,19
1124,0.0,64,0.0,76,0.0,42
1125,0.0,73,0.0,81,0.0,23
1126,0.0,96,0.0,33,0.0,33
1127,0.0,56,0.0,29,0.0,53
1128,0.0,51,0.0,21,0.0,64
1129,0.0,102,0.0,33,0.0,93
1130,0.0,76,0.0,57,0.0,77
1131,0.0,66,0.0,68,0.0,71
1132,0.0,83,0.0,64,0.0,75
1133,0.0,92,0.0,70,0.0,46
1134,0.0,77,0.0,46,0.0,45
1135,0.0,35,0.0,80,1.0,37
1136,0.0,58,0.0,37,0.0,34
1137,0.0,62,0.0,18,0.0,34
1138,0.0,54,0.0,22,1.0,34
1139,1.0,53,0.0,44,1.0,30
1140,0.0,47,0.0,50,0.0,23
1141,1.0,55,1.0,58,1.0,40
1142,0.0,46,0.0,41,3.0,31
1143,0.0,32,0.0,67,0.0,34
1144,1.0,21,0.0,102,2.0,27
1145,3.0,35,0.0,46,0.0,27
1146,1.0,25,1.0,71,0.0,37
1147,0.0,25,1.0,36,0.0,27
1148,0.0,31,0.0,36,1.0,42
1149,1.0,34,1.0,47,0.0,117
1150,3.0,48,0.0,44,1.0,33
1151,3.0,49,1.0,47,0.0,42
1152,0.0,27,2.0,72,0.0,44
1153,0.0,56,0.0,42,0.0,37
1154,3.0,38,0.0,50,0.0,32
1155,0.0,30,2.0,57,0.0,32
1156,0.0,33,0.0,55,2.0,62
1157,1.0,21,0.0,38,1.0,79
1158,0.0,35,1.0,14,1.0,59
1159,0.0,86,0.0,39,2.0,37
1160,0.0,60,0.0,38,1.0,40
1161,4.0,22,0.0,92,0.0,47
1162,0.0,42,0.0,45,0.0,71
1163,0.0,70,4.0,52,0.0,28
1164,0.0,48,1.0,50,0.0,40
1165,0.0,42,3.0,35,2.0,41
1166,0.0,34,0.0,53,0.0,40
1167,0.0,44,3.0,50,0.0,46
1168,0.0,36,1.0,36,1.0,47
1169,0.0,45,0.0,43,2.0,59
1170,0.0,63,1.0,29,2.0,52
1171,0.0,45,0.0,65,0.0,52
1172,0.0,42,1.0,70,0.0,49
1173,0.0,25,0.0,50,0.0,59
1174,0.0,45,0.0,52,0.0,66
1175,0.0,31,0.0,34,0.0,32
1176,0.0,26,0.0,34,0.0,46
1177,0.0,49,0.0,29,0.0,40
1178,0.0,79,0.0,28,0.0,16
1179,0.0,60,0.0,66,0.0,46
1180,0.0,91,0.0,49,0.0,31
1181,2.0,45,0.0,42,0.0,35
1182,2.0,27,0.0,60,0.0,58
1183,0.0,39,0.0,32,0.0,44
1184,0.0,48,0.0,47,0.0,31
1185,3.0,26,0.0,15,0.0,51
1186,2.0,26,0.0,29,0.0,24
1187,0.0,33,0.0,42,0.0,45
1188,0.0,23,0.0,41,0.0,23
1189,0.0,63,0.0,44,0.0,18
1190,0.0,48,0.0,20,3.0,24
1191,0.0,39,0.0,50,0.0,49
1192,0.0,36,1.0,43,1.0,39
1193,0.0,37,0.0,28,0.0,52
1194,0.0,45,0.0,36,0.0,62
1195,0.0,52,0.0,24,0.0,71
1196,0.0,36,0.0,26,1.0,28
1197,0.0,36,0.0,33,2.0,54
1198,0.0,30,0.0,67,0.0,47
1199,0.0,52,0.0,83,0.0,24
1200,0.0,59,0.0,48,0.0,44
1201,0.0,62,0.0,43,0.0,41
1202,0.0,79,0.0,33,1.0,34
1203,0.0,41,2.0,29,0.0,30
1204,0.0,28,1.0,22,0.0,29
1205,1.0,33,0.0,28,0.0,38
1206,1.0,28,1.0,63,0.0,18
1207,0.0,20,2.0,24,0.0,22
1208,0.0,45,0.0,45,0.0,57
1209,0.0,18,0.0,29,0.0,39
1210,0.0,16,0.0,53,0.0,62
1211,1.0,22,0.0,16,0.0,56
1212,0.0,27,0.0,26,0.0,24
1213,0.0,30,2.0,53,0.0,45
1214,0.0,27,0.0,35,0.0,40
1215,0.0,22,0.0,51,0.0,64
1216,0.0,24,0.0,29,0.0,58
1217,0.0,23,0.0,33,0.0,52
1218,0.0,15,0.0,37,0.0,64
1219,0.0,19,0.0,24,0.0,50
1220,0.0,49,0.0,38,0.0,20
1221,0.0,51,1.0,27,0.0,28
1222,0.0,59,1.0,38,0.0,79
1223,0.0,43,1.0,34,1.0,29
1224,0.0,40,0.0,35,2.0,35
1225,0.0,47,0.0,16,0.0,48
1226,0.0,34,1.0,34,1.0,25
1227,0.0,47,1.0,25,6.0,33
1228,0.0,52,1.0,22,0.0,23
1229,0.0,51,0.0,27,0.0,36
1230,1.0,42,0.0,48,2.0,70
1231,0.0,49,0.0,79,0.0,57
1232,0.0,24,0.0,69,0.0,52
1233,0.0,70,2.0,48,0.0,40
1234,0.0,33,0.0,61,0.0,39
1235,0.0,42,0.0,61,0.0,54
1236,0.0,35,0.0,46,0.0,40
1237,0.0,22,0.0,41,0.0,28
1238,0.0,80,0.0,50,0.0,44
1239,0.0,89,0.0,65,2.0,30
1240,0.0,65,0.0,52,3.0,31
1241,0.0,48,0.0,36,0.0,54
1242,0.0,74,0.0,49,0.0,40
1243,0.0,34,0.0,87,0.0,67
1244,0.0,48,0.0,24,1.0,70
1245,0.0,55,0.0,40,0.0,109
1246,0.0,45,1.0,49,0.0,67
1247,0.0,52,6.0,32,0.0,66
1248,0.0,65,0.0,51,0.0,60
1249,0.0,58,0.0,24,0.0,84
1250,0.0,38,1.0,19,0.0,43
1251,0.0,75,0.0,49,0.0,43
1252,0.0,56,3.0,38,2.0,25
1253,0.0,42,0.0,23,0.0,29
1254,2.0,44,0.0,38,0.0,29
1255,1.0,35,0.0,69,0.0,32
1256,3.0,64,0.0,79,0.0,48
1257,0.0,25,0.0,43,0.0,40
1258,0.0,61,2.0,33,0.0,33
1259,0.0,51,0.0,30,0.0,31
1260,0.0,33,0.0,59,0.0,22
1261,0.0,35,0.0,72,0.0,18
1262,0.0,83,0.0,42,2.0,21
1263,0.0,21,0.0,72,0.0,21
1264,0.0,77,0.0,58,0.0,15
1265,0.0,49,0.0,44,0.0,26
1266,0.0,31,0.0,29,0.0,56
1267,0.0,25,0.0,41,0.0,19
1268,0.0,64,0.0,29,0.0,21
1269,0.0,40,0.0,38,0.0,67
1270,0.0,54,0.0,29,0.0,40
1271,0.0,37,0.0,72,1.0,25
1272,0.0,28,0.0,80,1.0,27
1273,0.0,39,2.0,37,3.0,28
1274,0.0,27,2.0,39,0.0,51
1275,0.0,34,1.0,50,0.0,23
1276,0.0,20,0.0,45,0.0,38
1277,0.0,35,0.0,43,2.0,59
1278,0.0,68,0.0,52,1.0,72
1279,2.0,46,0.0,55,0.0,137
1280,1.0,38,0.0,46,0.0,126
1281,0.0,51,0.0,32,0.0,145
1282,0.0,42,0.0,36,0.0,97
1283,0.0,30,0.0,25,0.0,106
1284,0.0,42,0.0,49,0.0,55
1285,1.0,23,0.0,74,0.0,42
1286,1.0,55,0.0,56,0.0,23
1287,0.0,62,0.0,19,0.0,35
1288,1.0,41,3.0,31,0.0,30
1289,0.0,28,2.0,27,0.0,34
1290,0.0,39,0.0,31,0.0,22
1291,0.0,50,0.0,38,0.0,11
1292,0.0,47,0.0,56,0.0,20
1293,0.0,57,0.0,19,0.0,26
1294,0.0,87,0.0,22,0.0,29
1295,0.0,51,0.0,34,0.0,23
1296,0.0,41,0.0,56,0.0,18
1297,0.0,26,0.0,33,0.0,15
1298,0.0,43,2.0,27,0.0,19
1299,0.0,38,2.0,37,0.0,24
1300,0.0,112,4.0,29,0.0,22
1301,0.0,46,1.0,61,0.0,30
1302,0.0,48,2.0,60,0.0,17
1303,0.0,52,0.0,21,0.0,30
1304,0.0,23,0.0,59,0.0,38
1305,0.0,22,0.0,23,0.0,33
1306,0.0,31,0.0,15,0.0,47
1307,0.0,23,0.0,23,0.0,20
1308,0.0,44,0.0,28,0.0,24
1309,0.0,48,0.0,26,0.0,29
1310,0.0,42,0.0,21,0.0,16
1311,0.0,27,0.0,31,0.0,34
1312,3.0,22,0.0,23,0.0,34
1313,3.0,35,0.0,80,0.0,30
1314,0.0,30,2.0,43,2.0,41
1315,0.0,25,2.0,48,0.0,28
1316,0.0,60,1.0,81,0.0,25
1317,0.0,106,0.0,45,0.0,22
1318,0.0,105,0.0,52,1.0,50
1319,0.0,85,2.0,37,0.0,29
1320,0.0,57,3.0,41,1.0,28
1321,0.0,62,3.0,38,1.0,31
1322,0.0,41,1.0,30,0.0,32
1323,0.0,35,0.0,30,0.0,27
1324,0.0,66,0.0,33,2.0,28
1325,0.0,29,1.0,32,0.0,25
1326,0.0,44,0.0,31,0.0,28
1327,0.0,33,0.0,49,2.0,30
1328,0.0,24,0.0,83,0.0,43
1329,0.0,29,1.0,63,0.0,29
1330,0.0,22,0.0,53,0.0,15
1331,0.0,32,0.0,53,0.0,39
1332,0.0,28,0.0,80,0.0,45
1333,0.0,31,0.0,59,3.0,55
1334,0.0,45,0.0,49,0.0,36
1335,0.0,61,0.0,50,0.0,43
1336,0.0,30,0.0,36,0.0,61
1337,0.0,29,0.0,66,0.0,31
1338,0.0,58,0.0,63,0.0,48
1339,0.0,27,2.0,32,0.0,46
