,e24-HeLa-GFP-SNAP_c07_run36_T1P1R2_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c07_run36_T1P1R3_uncorrupted_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c04_run33_T1P1R1_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c02_run30_T1P1R1_CH1_BIN1.0,e24-HeLa-GFP-SNAP_c07_run36_T1P1R1_CH1_BIN1.0
525,14480.0,14460.0,21707.0,15391.0,14488
526,14559.0,14451.0,21876.0,15189.0,14589
527,14759.0,14414.0,21588.0,15092.0,14368
528,14562.0,14344.0,21362.0,15026.0,14639
529,14625.0,14259.0,21876.0,15056.0,14744
530,14909.0,14190.0,22136.0,15077.0,14396
531,14568.0,14465.0,21732.0,15487.0,14584
532,14091.0,14182.0,21814.0,15216.0,14298
533,14385.0,14580.0,21711.0,14954.0,14399
534,14715.0,14308.0,21467.0,15087.0,14427
535,14356.0,14563.0,21768.0,15147.0,14191
536,14550.0,14443.0,21735.0,15108.0,14419
537,14552.0,14384.0,21274.0,15112.0,14630
538,14434.0,14546.0,21596.0,15186.0,14384
539,14604.0,14385.0,21435.0,15053.0,14673
540,14325.0,14462.0,21287.0,15012.0,14660
541,14358.0,14488.0,22117.0,14833.0,14342
542,14621.0,14476.0,21656.0,15066.0,14268
543,14477.0,14445.0,21585.0,15104.0,14285
544,14447.0,14280.0,21396.0,14745.0,14245
545,14274.0,14232.0,21841.0,15277.0,14396
546,14639.0,14265.0,22112.0,15227.0,14139
547,14479.0,14475.0,21829.0,15133.0,14344
548,14699.0,14458.0,21843.0,15080.0,14585
549,14347.0,14318.0,21643.0,15365.0,14369
550,14456.0,14107.0,21696.0,15209.0,14487
551,14409.0,14477.0,21672.0,15277.0,14570
552,14593.0,14202.0,21904.0,15211.0,14510
553,14666.0,14387.0,21723.0,14995.0,14527
554,14290.0,14476.0,21743.0,15123.0,14337
555,14361.0,14440.0,21490.0,15051.0,14397
556,14302.0,14585.0,21294.0,14865.0,14634
557,14335.0,14667.0,21669.0,15149.0,14685
558,14194.0,14381.0,21732.0,15305.0,14467
559,14289.0,14550.0,21546.0,15054.0,14641
560,14454.0,14758.0,21661.0,15117.0,14719
561,14282.0,14735.0,21618.0,14838.0,14585
562,14252.0,14474.0,21890.0,15252.0,14782
563,14393.0,14730.0,21666.0,15145.0,14677
564,14301.0,14484.0,21470.0,15196.0,14386
565,14504.0,14692.0,21908.0,14993.0,14590
566,14480.0,14787.0,21786.0,15048.0,14390
567,14485.0,14477.0,21594.0,14999.0,14515
568,14319.0,14484.0,21678.0,15019.0,14558
569,14433.0,14332.0,21154.0,15264.0,14711
570,14408.0,14444.0,21194.0,14990.0,14475
571,14505.0,14372.0,21454.0,15422.0,14353
572,14546.0,14431.0,21655.0,15152.0,14433
573,14452.0,14038.0,21674.0,15153.0,14474
574,14445.0,14426.0,21844.0,15409.0,14594
575,14597.0,14206.0,21846.0,15244.0,14378
576,14495.0,13921.0,21688.0,14928.0,14519
577,14540.0,14092.0,21800.0,14952.0,14359
578,14418.0,14485.0,21511.0,15137.0,14354
579,14358.0,14229.0,21884.0,14916.0,14410
580,14481.0,14200.0,21839.0,15304.0,14558
581,14529.0,14297.0,21366.0,15219.0,14508
582,14467.0,14285.0,21615.0,15040.0,14469
583,14377.0,14257.0,21679.0,14937.0,14245
584,14308.0,14388.0,21771.0,15219.0,14484
585,14363.0,14681.0,21912.0,15051.0,14474
586,14581.0,14240.0,21658.0,15321.0,14632
587,14598.0,14632.0,21304.0,14874.0,14402
588,14489.0,14549.0,21656.0,15384.0,14231
589,14473.0,14401.0,21506.0,15319.0,14378
590,14214.0,14258.0,21701.0,15417.0,14473
591,14432.0,14327.0,21635.0,15187.0,14529
592,14404.0,14186.0,21698.0,15120.0,14633
593,14428.0,14075.0,21596.0,15225.0,14718
594,14374.0,14156.0,21578.0,15021.0,14751
595,14494.0,14424.0,21792.0,14947.0,14529
596,14471.0,14409.0,21900.0,14800.0,14478
597,14461.0,14413.0,21794.0,15130.0,14788
598,14362.0,14374.0,21827.0,15237.0,14553
599,14520.0,14109.0,21911.0,15175.0,14254
600,14670.0,14479.0,21944.0,14938.0,14422
601,14447.0,14505.0,22118.0,15366.0,14434
602,14188.0,14664.0,22001.0,15334.0,14476
603,14268.0,14402.0,21722.0,14916.0,14707
604,14601.0,14266.0,21452.0,14834.0,14630
605,14265.0,14510.0,21603.0,14946.0,14755
606,14662.0,14408.0,21372.0,14988.0,14414
607,14413.0,14439.0,21825.0,15046.0,14228
608,14913.0,14584.0,21776.0,14889.0,14306
609,15028.0,14388.0,21837.0,15023.0,14341
610,14756.0,14266.0,21914.0,15068.0,14481
611,14532.0,14083.0,21710.0,14898.0,14430
612,14421.0,14428.0,21350.0,14930.0,14613
613,14731.0,14477.0,21797.0,14954.0,14518
614,14384.0,14144.0,21753.0,15242.0,14288
615,14067.0,14192.0,21420.0,14867.0,14616
616,14357.0,14387.0,21836.0,15088.0,14941
617,14408.0,14491.0,22050.0,15159.0,14769
618,14674.0,14379.0,21722.0,15001.0,14495
619,14680.0,14482.0,22039.0,14953.0,14682
620,14452.0,14545.0,21711.0,15024.0,14310
621,14629.0,14528.0,21622.0,14733.0,14413
622,14275.0,14438.0,21644.0,14934.0,14371
623,14366.0,14123.0,21644.0,15299.0,14307
624,14560.0,14329.0,22051.0,15018.0,14458
625,14504.0,14257.0,21621.0,15047.0,14352
626,14318.0,14167.0,21867.0,14884.0,14175
627,14348.0,14356.0,21971.0,14890.0,14383
628,14709.0,14230.0,22032.0,14855.0,14540
629,14608.0,14274.0,21920.0,14766.0,14341
630,14781.0,14276.0,21878.0,14931.0,14627
631,14892.0,13819.0,21726.0,14895.0,14473
632,14887.0,14049.0,21793.0,15082.0,14393
633,14530.0,14260.0,21923.0,15353.0,14472
634,14632.0,14191.0,21698.0,15177.0,14630
635,14586.0,14131.0,21904.0,15003.0,14366
636,14305.0,14424.0,21878.0,14862.0,14315
637,14408.0,14379.0,21971.0,15073.0,14299
638,14424.0,14249.0,21755.0,14908.0,14056
639,14596.0,14290.0,21889.0,15181.0,14213
640,14676.0,14341.0,21836.0,14812.0,14391
641,14480.0,14306.0,22026.0,14822.0,14461
642,14522.0,14576.0,22224.0,14892.0,14292
643,14728.0,14486.0,22588.0,14811.0,14531
644,14684.0,14507.0,22146.0,14892.0,14479
645,14679.0,14334.0,21801.0,15167.0,14290
646,14737.0,14273.0,22320.0,15416.0,14595
647,14826.0,14113.0,22275.0,15272.0,14383
648,14550.0,14502.0,21538.0,14964.0,14494
649,14734.0,14260.0,22065.0,15118.0,14475
650,14787.0,14103.0,21964.0,14994.0,14446
651,14623.0,14254.0,21955.0,15025.0,14697
652,14589.0,14643.0,21949.0,14962.0,14736
653,14448.0,14689.0,22025.0,15391.0,14515
654,14639.0,14674.0,21979.0,15210.0,14445
655,14497.0,14423.0,21696.0,14979.0,14470
656,14519.0,14584.0,21834.0,15142.0,14350
657,14680.0,14324.0,21479.0,15336.0,14641
658,14800.0,14707.0,21419.0,14943.0,14303
659,14665.0,14593.0,21958.0,14842.0,14386
660,14638.0,14765.0,22034.0,15040.0,14385
661,14973.0,13920.0,21762.0,15008.0,14444
662,14778.0,13966.0,21392.0,14997.0,14372
663,14755.0,14331.0,21654.0,14762.0,14402
664,14457.0,14203.0,21958.0,14978.0,14310
665,14558.0,14233.0,21583.0,15156.0,14631
666,14449.0,14469.0,21943.0,14922.0,14521
667,14243.0,14279.0,21738.0,15255.0,14240
668,14216.0,14381.0,21832.0,15249.0,14098
669,14090.0,14197.0,21834.0,15160.0,14443
670,14153.0,14047.0,21952.0,14991.0,14460
671,14586.0,14106.0,22012.0,15166.0,14530
672,14377.0,14442.0,21999.0,15347.0,14491
673,14525.0,14601.0,21868.0,15311.0,14589
674,14572.0,14665.0,21812.0,15163.0,14378
675,14563.0,14655.0,21791.0,15202.0,14797
676,14773.0,14480.0,22015.0,15380.0,14710
677,14864.0,14471.0,21998.0,14925.0,14670
678,14524.0,14284.0,21841.0,14995.0,14723
679,14782.0,14486.0,21906.0,15086.0,14438
680,14536.0,14351.0,22296.0,15314.0,14393
681,14816.0,14562.0,22400.0,15407.0,14407
682,14609.0,14387.0,22036.0,14993.0,14405
683,14622.0,14510.0,22021.0,15084.0,14262
684,14500.0,14402.0,21863.0,15464.0,14455
685,14514.0,14907.0,22136.0,15320.0,14751
686,14506.0,14737.0,22233.0,14846.0,14464
687,14717.0,14697.0,22023.0,15305.0,14552
688,14513.0,14540.0,22142.0,15087.0,14417
689,14371.0,14805.0,21852.0,15201.0,14490
690,14553.0,14708.0,21945.0,15110.0,14459
691,14550.0,14744.0,22271.0,15098.0,14315
692,14398.0,14426.0,22055.0,15124.0,14441
693,14423.0,14361.0,21766.0,14859.0,14586
694,14283.0,14430.0,21945.0,15073.0,14651
695,14446.0,14324.0,21992.0,15211.0,14632
696,14489.0,14358.0,22006.0,15138.0,14570
697,14702.0,14579.0,22197.0,15216.0,14806
698,14610.0,14278.0,21899.0,14881.0,14706
699,14621.0,14337.0,21931.0,14997.0,14649
700,14782.0,14469.0,22098.0,15263.0,14702
701,14884.0,14487.0,22154.0,14840.0,14568
702,14760.0,14263.0,22044.0,14887.0,14608
703,14643.0,14248.0,22352.0,14904.0,14588
704,14201.0,14354.0,22110.0,14760.0,14670
705,14253.0,14190.0,22246.0,14981.0,14771
706,14469.0,14363.0,22147.0,14889.0,14653
707,14629.0,14575.0,22032.0,15057.0,14788
708,14377.0,14700.0,21845.0,14826.0,14777
709,14294.0,14450.0,21842.0,14903.0,14665
710,14571.0,14594.0,22227.0,14954.0,14413
711,14729.0,14098.0,21896.0,15246.0,14737
712,14752.0,14427.0,22015.0,14907.0,14374
713,14611.0,14499.0,22150.0,14991.0,14502
714,14368.0,14488.0,21954.0,15165.0,14648
715,14580.0,14386.0,22067.0,14962.0,14333
716,14715.0,14531.0,21967.0,14989.0,14786
717,14507.0,14477.0,21931.0,15233.0,14532
718,14361.0,14340.0,22563.0,15313.0,14649
719,14325.0,14168.0,21771.0,15033.0,14410
720,14190.0,14389.0,21874.0,15212.0,14507
721,14676.0,14236.0,22001.0,15046.0,14562
722,14941.0,14214.0,21673.0,14931.0,14124
723,14851.0,14274.0,21790.0,14756.0,14533
724,14809.0,14392.0,22035.0,14973.0,14460
725,14477.0,14400.0,21837.0,15179.0,14055
726,14589.0,14470.0,21670.0,15097.0,14404
727,14672.0,14399.0,21840.0,14764.0,14575
728,14713.0,14601.0,22024.0,14912.0,14374
729,14824.0,14518.0,22142.0,15105.0,14322
730,14777.0,14300.0,21955.0,14965.0,14676
731,14684.0,14046.0,22208.0,15119.0,14548
732,14643.0,14355.0,21772.0,15345.0,14390
733,14838.0,14259.0,22044.0,15190.0,14398
734,14594.0,14400.0,21645.0,14932.0,14479
735,14852.0,14556.0,22040.0,14822.0,14491
736,14618.0,14556.0,21766.0,14965.0,14570
737,14229.0,14467.0,21845.0,15355.0,14564
738,14385.0,14454.0,21884.0,14854.0,14785
739,14345.0,14510.0,22076.0,14995.0,14521
740,14341.0,14397.0,22033.0,15133.0,14649
741,14303.0,14772.0,22145.0,15312.0,14649
742,14493.0,14657.0,22251.0,15100.0,14504
743,14668.0,14433.0,22088.0,15233.0,14895
744,14570.0,14458.0,21926.0,15098.0,14835
745,14584.0,14477.0,21882.0,15230.0,14457
746,14322.0,14782.0,22096.0,15292.0,14588
747,14179.0,14387.0,22061.0,15243.0,14580
748,14103.0,14426.0,21974.0,15158.0,14347
749,14462.0,14185.0,21951.0,15256.0,14659
750,14389.0,14255.0,21935.0,15263.0,14424
751,14427.0,14445.0,21915.0,15128.0,14629
752,14472.0,14377.0,21935.0,15379.0,14349
753,14484.0,14414.0,21952.0,14955.0,14746
754,14669.0,14257.0,22023.0,15126.0,14448
755,14627.0,14334.0,21784.0,15182.0,14812
756,14275.0,14377.0,21633.0,15229.0,14440
757,14533.0,14390.0,21793.0,14951.0,14670
758,14464.0,14050.0,21717.0,14994.0,14251
759,14217.0,14320.0,21486.0,15037.0,14402
760,14276.0,14609.0,21635.0,15110.0,14577
761,14726.0,14514.0,22037.0,15206.0,14644
762,14437.0,14244.0,21938.0,15227.0,14639
763,14677.0,14372.0,21946.0,14976.0,14617
764,14715.0,14228.0,21734.0,15205.0,14939
765,14871.0,14311.0,21935.0,14964.0,14817
766,14817.0,14281.0,21658.0,15071.0,14718
767,14821.0,14251.0,21884.0,15025.0,14344
768,14593.0,14353.0,21758.0,15302.0,14722
769,14582.0,14228.0,21669.0,15255.0,14710
770,14685.0,14063.0,22438.0,15274.0,14465
771,14706.0,14241.0,22025.0,15042.0,14340
772,14960.0,14230.0,21833.0,15133.0,14561
773,14745.0,14524.0,21765.0,15250.0,14240
774,14758.0,14194.0,21719.0,15218.0,14556
775,14565.0,14204.0,21794.0,15034.0,14486
776,14489.0,14279.0,21821.0,15188.0,14570
777,14451.0,14263.0,21680.0,14948.0,14542
778,14867.0,14296.0,21730.0,14914.0,14474
779,14767.0,14429.0,22050.0,15052.0,14671
780,14640.0,14310.0,22186.0,15042.0,14811
781,14338.0,14476.0,21576.0,15066.0,14487
782,14152.0,14286.0,21670.0,15105.0,14596
783,14311.0,14043.0,22160.0,15102.0,14442
784,14510.0,14258.0,22239.0,15051.0,14763
785,14577.0,14339.0,21792.0,14846.0,14406
786,14489.0,14270.0,22022.0,14963.0,14388
787,14497.0,14242.0,21869.0,15061.0,14380
788,14329.0,14047.0,22419.0,15143.0,14120
789,14612.0,14125.0,21725.0,14911.0,14225
790,14542.0,14622.0,21851.0,15029.0,13953
791,14687.0,14437.0,21669.0,14974.0,14244
792,14411.0,14155.0,22106.0,15116.0,14224
793,14519.0,14348.0,21754.0,15323.0,14624
794,14234.0,14201.0,21685.0,15156.0,14114
795,14446.0,14438.0,21840.0,14933.0,14305
796,14609.0,14569.0,21741.0,14934.0,14557
797,14656.0,14372.0,21874.0,14981.0,14346
798,14379.0,14176.0,21880.0,15025.0,14243
799,14904.0,14460.0,21441.0,14854.0,14229
800,14565.0,14314.0,21901.0,14977.0,14661
801,14726.0,14213.0,22242.0,14884.0,14384
802,14280.0,14377.0,22218.0,15099.0,14504
803,14425.0,14409.0,21890.0,14795.0,14357
804,14683.0,14223.0,21815.0,14766.0,14125
805,14496.0,14238.0,21599.0,14787.0,14500
806,14618.0,14444.0,21751.0,14681.0,14488
807,14484.0,14175.0,21640.0,14935.0,14496
808,14847.0,14280.0,21566.0,15425.0,14671
809,14652.0,14332.0,21906.0,15268.0,14374
810,14562.0,14094.0,21672.0,15300.0,14638
811,14476.0,14344.0,21700.0,14915.0,14405
812,14122.0,14351.0,21832.0,15214.0,14616
813,14380.0,14327.0,21836.0,14999.0,14420
814,14687.0,14618.0,22405.0,15045.0,14449
815,14631.0,14779.0,21732.0,15092.0,14114
816,14806.0,14685.0,22093.0,15125.0,14113
817,14692.0,14578.0,21584.0,15321.0,14112
818,14537.0,14370.0,21785.0,15404.0,14286
819,14746.0,14154.0,21943.0,15029.0,14337
820,14543.0,14678.0,22063.0,15075.0,14232
821,14167.0,14568.0,21907.0,14888.0,14106
822,14384.0,14193.0,21986.0,14960.0,14173
823,14396.0,14320.0,21926.0,14977.0,14386
824,14469.0,14417.0,21762.0,14958.0,14472
825,14304.0,14371.0,21989.0,15093.0,14065
826,14655.0,14399.0,21919.0,15363.0,14277
827,14514.0,14620.0,21759.0,15089.0,14411
828,14824.0,14493.0,21662.0,15331.0,14521
829,14164.0,14185.0,21976.0,15302.0,14630
830,14586.0,14485.0,21638.0,15309.0,14692
831,14505.0,14595.0,21750.0,15240.0,14633
832,14497.0,14636.0,21907.0,15251.0,14602
833,14945.0,14381.0,21420.0,15431.0,14571
834,14782.0,14605.0,21735.0,15377.0,14626
835,14395.0,14363.0,21717.0,15072.0,14392
836,14349.0,14473.0,21421.0,15047.0,14461
837,14518.0,14361.0,21858.0,15072.0,14539
838,14247.0,14493.0,21641.0,15025.0,14581
839,14376.0,14626.0,21556.0,14835.0,14576
840,14621.0,14406.0,21792.0,14796.0,14451
841,14922.0,14453.0,22031.0,14754.0,14713
842,14433.0,14522.0,21706.0,15042.0,14145
843,14492.0,14541.0,22046.0,14906.0,14389
844,14329.0,14643.0,21975.0,14934.0,14047
845,14633.0,14335.0,22107.0,15203.0,14350
846,14697.0,14326.0,21733.0,15200.0,14535
847,14230.0,14398.0,21988.0,15208.0,14680
848,14258.0,14194.0,21766.0,14869.0,14426
849,14382.0,14661.0,21999.0,14745.0,14311
850,14233.0,14744.0,22126.0,15056.0,14208
851,14267.0,14782.0,22014.0,15209.0,14393
852,13976.0,14709.0,21437.0,14865.0,14298
853,14256.0,14528.0,22089.0,15070.0,14465
854,14126.0,14408.0,22123.0,14899.0,14558
855,14430.0,14477.0,21981.0,15194.0,14134
856,14685.0,14308.0,21819.0,15191.0,14439
857,14368.0,14451.0,21906.0,15172.0,14347
858,14660.0,14117.0,21848.0,15082.0,14521
859,14362.0,14413.0,22238.0,14962.0,14791
860,14497.0,14510.0,22056.0,14776.0,14735
861,14411.0,14603.0,22071.0,14892.0,14519
862,14434.0,14377.0,22175.0,14492.0,14541
863,14681.0,14530.0,22064.0,14668.0,14645
864,14413.0,14440.0,22042.0,14803.0,14528
865,14662.0,14570.0,21834.0,14930.0,14477
866,14764.0,14238.0,21955.0,14890.0,14373
867,14573.0,14561.0,21655.0,14881.0,14393
868,14365.0,14186.0,21693.0,14874.0,14251
869,14429.0,14277.0,21894.0,15001.0,14351
870,14604.0,14488.0,21794.0,14806.0,14404
871,14380.0,14335.0,21982.0,14903.0,14599
872,14258.0,14247.0,21607.0,14971.0,14675
873,14195.0,14287.0,21472.0,14767.0,14597
874,14162.0,14233.0,22006.0,14888.0,14642
875,14188.0,14119.0,21643.0,14799.0,14470
876,14531.0,13987.0,22067.0,14821.0,14552
877,14645.0,14183.0,21858.0,14945.0,14585
878,14508.0,14243.0,21550.0,14670.0,14316
879,14714.0,14386.0,21611.0,14631.0,14251
880,14431.0,14455.0,21993.0,14671.0,14383
881,14496.0,14116.0,22031.0,15049.0,14591
882,14670.0,14470.0,21871.0,14987.0,14900
883,14186.0,14535.0,22239.0,14887.0,14389
884,14615.0,14659.0,21989.0,14664.0,14734
885,14499.0,14375.0,21488.0,14809.0,14529
886,14513.0,14285.0,21966.0,14642.0,14433
887,14521.0,14310.0,21636.0,15136.0,14633
888,14934.0,14459.0,21706.0,14765.0,14433
889,14788.0,14531.0,21887.0,14884.0,14493
890,14622.0,14230.0,21489.0,14755.0,14412
891,14780.0,14202.0,21933.0,14955.0,14273
892,14453.0,14471.0,21799.0,14777.0,14345
893,14440.0,13998.0,21797.0,15188.0,14368
894,14572.0,14402.0,21732.0,14996.0,14500
895,14328.0,14588.0,21500.0,15033.0,14365
896,14361.0,14526.0,21843.0,15028.0,14266
897,14380.0,14701.0,21637.0,14917.0,14392
898,14596.0,14748.0,21984.0,15068.0,14197
899,14513.0,14558.0,21977.0,14882.0,14216
900,14570.0,14495.0,21548.0,14784.0,14315
901,14607.0,14217.0,21950.0,14931.0,14160
902,14526.0,14500.0,21895.0,15068.0,14345
903,14693.0,14654.0,21586.0,14903.0,14492
904,14522.0,14382.0,21744.0,14831.0,14415
905,14458.0,14268.0,21844.0,15022.0,14207
906,14564.0,14620.0,21639.0,15010.0,14449
907,14705.0,14562.0,21786.0,15024.0,14855
908,14533.0,14487.0,21786.0,14805.0,14652
909,14339.0,14171.0,21710.0,14985.0,14461
910,14729.0,14647.0,21755.0,15234.0,14607
911,14700.0,14680.0,21267.0,14637.0,14549
912,14602.0,14456.0,21856.0,14562.0,14337
913,14720.0,14374.0,21710.0,14864.0,14685
914,14520.0,14537.0,21811.0,14870.0,14746
915,14652.0,14333.0,21775.0,15137.0,14401
916,14491.0,14179.0,21737.0,15023.0,14660
917,14704.0,13991.0,21721.0,14871.0,14418
918,14373.0,14379.0,21462.0,14833.0,14351
919,14370.0,14502.0,21842.0,14709.0,14302
920,14120.0,14256.0,21808.0,15101.0,14444
921,14417.0,14455.0,21799.0,14723.0,14556
922,14411.0,14246.0,21772.0,15094.0,14629
923,14384.0,14304.0,21877.0,15125.0,14452
924,14473.0,14251.0,22053.0,14893.0,14497
925,14263.0,14626.0,22470.0,15027.0,14699
926,14231.0,14468.0,22315.0,15082.0,14436
927,14253.0,14700.0,22237.0,14752.0,14620
928,14286.0,14769.0,22320.0,14470.0,14556
929,14457.0,14646.0,21996.0,14739.0,14719
930,14483.0,14509.0,22153.0,14752.0,14689
931,14329.0,14671.0,21794.0,14742.0,14469
932,14417.0,14335.0,22559.0,15080.0,14371
933,14462.0,14310.0,22032.0,15082.0,14413
934,14520.0,14297.0,21840.0,15094.0,14381
935,14562.0,14358.0,21773.0,15101.0,14685
936,14500.0,14564.0,21307.0,14799.0,14754
937,14454.0,14429.0,21933.0,15177.0,14569
938,14814.0,14566.0,21597.0,15183.0,14619
939,14509.0,14354.0,21748.0,15167.0,14386
940,14367.0,14317.0,21644.0,15183.0,14579
941,14725.0,14557.0,21797.0,15051.0,14930
942,14370.0,14319.0,21687.0,14934.0,14369
943,14568.0,14627.0,21621.0,15275.0,14839
944,14548.0,14560.0,21988.0,15311.0,14800
945,14332.0,14636.0,21850.0,15095.0,14119
946,14598.0,14574.0,21965.0,14853.0,14257
947,14243.0,14541.0,21750.0,14782.0,14331
948,14391.0,14567.0,21732.0,14975.0,14669
949,14506.0,14657.0,21915.0,15046.0,14269
950,14615.0,14454.0,21662.0,15095.0,14541
951,14604.0,14359.0,21804.0,14807.0,14669
952,14528.0,14173.0,22227.0,14962.0,14775
953,14365.0,14384.0,21969.0,14844.0,14748
954,14523.0,14347.0,21809.0,14801.0,14779
955,14399.0,14761.0,21761.0,14977.0,14609
956,14751.0,14601.0,21914.0,15253.0,14733
957,14809.0,14669.0,22076.0,14873.0,14637
958,14632.0,14569.0,21615.0,14804.0,14729
959,14864.0,14314.0,21820.0,14994.0,14791
960,14740.0,14621.0,21820.0,14889.0,14637
961,14753.0,14689.0,21660.0,14925.0,14578
962,14544.0,14966.0,22202.0,14671.0,14491
963,14546.0,14716.0,22025.0,14858.0,14558
964,14901.0,14422.0,21803.0,15026.0,14627
965,15075.0,14672.0,21474.0,15067.0,14448
966,14648.0,14419.0,21997.0,15067.0,14631
967,14447.0,14385.0,21641.0,14882.0,14486
968,14168.0,14387.0,21797.0,15156.0,14569
969,14423.0,14581.0,21460.0,14869.0,14592
970,14523.0,14879.0,21451.0,15078.0,14570
971,14539.0,14429.0,21845.0,14868.0,14228
972,14505.0,14401.0,22408.0,14755.0,14116
973,14662.0,14180.0,21913.0,15352.0,14607
974,14858.0,14147.0,21716.0,14754.0,14800
975,14848.0,14537.0,21757.0,15302.0,14594
976,14442.0,14467.0,22122.0,15254.0,14649
977,14783.0,14313.0,21752.0,15206.0,14497
978,14848.0,14544.0,21715.0,15039.0,14279
979,14718.0,14257.0,21471.0,14975.0,14326
980,14821.0,14196.0,21766.0,15012.0,14206
981,14564.0,14069.0,22058.0,15005.0,14241
982,14575.0,14357.0,22118.0,14793.0,14762
983,14693.0,14344.0,21917.0,14772.0,14552
984,14800.0,14539.0,21709.0,14802.0,14347
985,14436.0,14343.0,22033.0,15009.0,14277
986,14487.0,14448.0,21905.0,14689.0,14543
987,14529.0,14279.0,21946.0,14722.0,14455
988,14430.0,14450.0,21804.0,14770.0,14692
989,14440.0,14323.0,21671.0,14958.0,14408
990,14477.0,14107.0,21723.0,15115.0,14606
991,14631.0,14078.0,21890.0,15058.0,14549
992,14682.0,14456.0,21633.0,15089.0,14494
993,14651.0,14618.0,21747.0,14777.0,14681
994,14587.0,14644.0,21478.0,15056.0,14395
995,14753.0,14421.0,21747.0,14749.0,14486
996,14820.0,14496.0,21826.0,14809.0,14393
997,14920.0,14450.0,21689.0,14734.0,14211
998,14616.0,14452.0,21958.0,14855.0,14381
999,14529.0,14341.0,21710.0,14858.0,14257
1000,14482.0,14240.0,21832.0,15161.0,14646
1001,14338.0,14448.0,21663.0,14975.0,14487
1002,14426.0,14168.0,21655.0,14926.0,14518
1003,14517.0,14174.0,21765.0,14899.0,14495
1004,14346.0,14057.0,21893.0,14882.0,14426
1005,14394.0,14413.0,21748.0,14832.0,14271
1006,14623.0,14276.0,21898.0,15019.0,14569
1007,14382.0,14447.0,21331.0,15208.0,14723
1008,14315.0,14278.0,21792.0,15110.0,14374
1009,14544.0,14182.0,21872.0,15152.0,14418
1010,14769.0,14216.0,21776.0,15298.0,14636
1011,14504.0,14494.0,21953.0,15172.0,14378
1012,14532.0,14368.0,21869.0,14837.0,14426
1013,14618.0,14198.0,21693.0,15386.0,14121
1014,14579.0,14402.0,21733.0,15115.0,14440
1015,14629.0,14305.0,21575.0,15362.0,14361
1016,14708.0,14304.0,21391.0,15195.0,14463
1017,14678.0,14218.0,21608.0,15050.0,14310
1018,14977.0,14213.0,21206.0,15104.0,14484
1019,14900.0,14272.0,21729.0,14957.0,14423
1020,14734.0,14594.0,21362.0,14867.0,14590
1021,14545.0,14317.0,21656.0,15240.0,14399
1022,14725.0,14276.0,21768.0,15112.0,14603
1023,14685.0,14391.0,21482.0,15014.0,14627
1024,14651.0,14515.0,21538.0,15136.0,14470
1025,14695.0,14540.0,21461.0,14826.0,14664
1026,14894.0,14549.0,21642.0,14751.0,14485
1027,14816.0,14755.0,22071.0,14765.0,14535
1028,14793.0,14368.0,22113.0,15027.0,14507
1029,14764.0,14622.0,21615.0,14928.0,14527
1030,14768.0,14639.0,21834.0,14948.0,14450
1031,14579.0,14875.0,21379.0,15055.0,14697
1032,14377.0,14399.0,21776.0,14839.0,14436
1033,14451.0,14481.0,21656.0,14994.0,14292
1034,14400.0,14399.0,21756.0,14879.0,14413
1035,14522.0,14552.0,21728.0,15006.0,14554
1036,14321.0,14338.0,21343.0,15055.0,14478
1037,14443.0,14696.0,21830.0,14754.0,14438
1038,14865.0,14541.0,21486.0,14985.0,14462
1039,14533.0,14433.0,21767.0,14830.0,14764
1040,14872.0,14248.0,21746.0,15142.0,14466
1041,14797.0,14662.0,21366.0,14874.0,14687
1042,14589.0,14308.0,21859.0,15184.0,14410
1043,14597.0,14526.0,21704.0,15126.0,14623
1044,14642.0,14265.0,21692.0,14869.0,14479
1045,14323.0,14140.0,21645.0,15046.0,14520
1046,14472.0,14544.0,22189.0,14704.0,14454
1047,14443.0,14195.0,21791.0,15032.0,14537
1048,14333.0,14260.0,21996.0,15055.0,14414
1049,14309.0,14240.0,21877.0,14891.0,14375
1050,14297.0,14390.0,21702.0,15030.0,14195
1051,14705.0,14627.0,21416.0,14725.0,14330
1052,14466.0,14603.0,21943.0,14697.0,14174
1053,14368.0,14601.0,22271.0,14810.0,14238
1054,14423.0,14307.0,21924.0,15107.0,14501
1055,14451.0,14434.0,21991.0,14943.0,14454
1056,14500.0,14102.0,21782.0,14980.0,14430
1057,14594.0,14355.0,21729.0,15057.0,14526
1058,14441.0,14314.0,22095.0,14977.0,14758
1059,14552.0,14222.0,22227.0,14918.0,14516
1060,14184.0,14436.0,21693.0,14841.0,14538
1061,14316.0,14236.0,21717.0,14925.0,14698
1062,14327.0,14385.0,21607.0,14935.0,14453
1063,14774.0,14677.0,21578.0,14880.0,14499
1064,14763.0,14341.0,21805.0,15129.0,14537
1065,14634.0,14354.0,21520.0,15295.0,14505
1066,14605.0,14184.0,21621.0,15010.0,14539
