,name_of_plot,master_file,parent_name,parent_uqid,time of fit,Diff_eq,Diff_species,Triplet_eq,Triplet_species,Dimen,xmin,xmax,offset,stdev(offset),GN0,stdev(GN0),N (FCS),cpm (kHz),A1,stdev(A1),txy1,stdev(txy1),AR1,stdev(AR1),alpha1,stdev(alpha1),N (mom),bri (kHz),fit_with,correlator,artifact,correction,correlator-fit_with
3957,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48869_T823s_1,,13 February 2022 18:56:43,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0006732183361735,,0.0717555933335137,,13.93619582172621,37.319575961533474,1,,0.2956535676612811,,5,,0.5,,9.72720758901272,53.47052840939971,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3958,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48866_T787s_1,,13 February 2022 18:56:43,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0038378362588449,,0.1265723184979744,,7.9006216514553556,63.39418315830248,1,,1.5894101160658485,,5,,0.5,,3.8125954792865855,131.37467906019282,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3959,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48869_T825s_1,,13 February 2022 18:56:43,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0075605438710912,,0.0659383347878723,,15.165684775283784,32.157491295432415,1,,0.117870738672263,,5,,0.5,,12.39908359867203,39.33474339180007,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3960,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48870_T834s_1,,13 February 2022 18:56:43,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0024429479335309,,0.1686937317720431,,5.927902533754522,97.15606310825984,1,,6.420670840029476,,5,,0.6352599384664026,,2.5548687678299915,225.43642533396996,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3961,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48877_T922s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0060278820529995,,0.0889726880892188,,11.239404152847822,44.96325937079073,1,,0.5150037129170387,,5,,0.5,,5.693445125628034,88.76620610790911,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3962,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48878_T934s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0015802919595441,,0.0791158921799019,,12.639685560596297,41.92866115837156,1,,0.5656166307580788,,5,,0.5,,7.096885926984294,74.6794584768937,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3963,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48882_T982s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0047592385477537,,0.086416131720424,,11.57191348526487,44.364344133281904,1,,0.2841009601471144,,5,,0.5,,6.997162917643697,73.37345703644294,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3964,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48887_T1042s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0001104331952213,,0.1170504083800619,,8.543327732381817,62.35527950265526,1,,1.8174485867570271,,5,,0.5,,4.436352080849116,120.08700549406124,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3965,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48895_T1139s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0001904558048737,,0.0939215475622031,,10.64718401640168,45.8831001297216,1,,0.8421916020680936,,5,,0.5,,5.799231987638304,84.24395655369942,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3966,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488100_T1197s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0097693848106899,,0.0979150664672149,,10.212932861918976,48.46974049025778,1,,1.19270925818657,,5,,0.5,,6.450681444835977,76.74273939446576,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3967,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488110_T1318s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0012970279961196,,0.0961088894374321,,10.404864792980575,48.168494703360594,1,,0.5332421089192247,,5,,0.5,,6.000794673350526,83.5242284678153,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3968,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488116_T1391s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.007578873515937,,0.1102800809311039,,9.067820693972257,57.61358649449558,1,,0.8972717339151692,,5,,0.5,,4.659817834834249,112.1193625224374,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3969,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488129_T1548s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0028346776081967,,0.1245978162925044,,8.02582284148874,62.50885222586553,1,,1.1190174357758298,,5,,0.5,,3.794522434351519,132.21955548064403,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3970,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488132_T1585s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0059970416309426,,0.092293561707255,,10.83499197020794,48.38339473797783,1,,0.7235636719919741,,5,,0.5,,5.412701662885374,96.85734585326536,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3971,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488136_T1633s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0007484565493692,,0.0894995553141226,,11.173239872424311,45.71643553548306,1,,0.6644367775430087,,5,,0.5,,6.218235880618874,82.14970680544555,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3972,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488146_T1755s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0076391190697456,,0.091202305730424,,10.96463507135228,47.74687962139086,1,,0.610556791736497,,5,,0.5,,5.5760714707765695,93.892860184525,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3973,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488155_T1864s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0003218487648789,,0.0803217121173138,,12.449933817887876,41.4036248301143,1,,0.5194693898764164,,5,,0.5,,6.506334171374267,79.2302025380748,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3974,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488160_T1924s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0003540033497823,,0.0995861614886483,,10.041555825143316,51.85289835322629,1,,1.2653851433225434,,5,,0.5,,4.8715159450272205,106.88866161882774,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3975,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488177_T2129s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.009852825982509,,0.1111617863073117,,8.995897180308482,57.55697543134232,1,,1.0094137768154403,,5,,0.5,,5.26866363681274,98.2796713891291,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3976,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488194_T2334s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0041025724797729,,0.1069531360123774,,9.34988946826461,60.75484874727751,1,,1.4848607596988928,,5,,0.5,,4.174653669185177,136.07824284546837,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3977,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488196_T2359s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0092751652791678,,0.1265645783099026,,7.901104822167752,70.07460085243855,1,,1.6957637111497268,,5,,0.5,,3.4650285518811947,159.79506495192456,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3978,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488198_T2383s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0044449663153241,,0.1015399711251157,,9.848338431845892,52.1838156476537,1,,1.3212163874848286,,5,,0.5,,5.092184410291205,100.9290985839283,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3979,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488205_T2468s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0035862287214502,,0.0705745645654242,,14.169410837426796,33.33793614243792,1,,0.1324683870830512,,5,,0.5,,11.709613435864714,40.34313715621185,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3980,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488210_T2528s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0065147606689027,,0.1337708958436189,,7.475467617179012,68.9752201213413,1,,1.7958831271257696,,5,,0.5,,3.695213225832786,139.54480579040936,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3981,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488218_T2625s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0005407987406263,,0.0826803628222939,,12.09477034044122,43.82837563129157,1,,0.7564540198874925,,5,,0.5,,6.208494857127275,85.38634024732428,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3982,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488234_T2818s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0015913604799514,,0.0929392681885584,,10.759714590943036,50.34011390591808,1,,0.6814433455276482,,5,,0.5,,5.846202750620973,92.65370628843073,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3983,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488227_T2733s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0005930117587396,,0.1063817665598617,,9.400107107991044,58.51342010140721,1,,1.1457417951194888,,5,,0.5,,4.653439965052525,118.20501330071872,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3984,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488241_T2902s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0036983048983456,,0.1109283086341206,,9.014831401588758,56.170754879922605,1,,0.9079920853167698,,5,,0.5,,4.557020142852809,111.12419991466992,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3985,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488251_T3022s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0016032621481415,,0.085906809215363,,11.640520805435369,46.662677746757744,1,,1.0291313011736365,,5,,0.5,,5.772517988553354,94.1019228257361,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3986,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488268_T3227s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0060850195331301,,0.0695071658801958,,14.38700581927945,33.37248612337538,1,,0.1656424984145033,,5,,0.5,,11.195948366699888,42.88642227078699,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3987,2022-01-25_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488270_T3251s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0005195577363545,,0.1048831755688655,,9.534417646836092,60.15587335620052,1,,1.3356239805943266,,5,,0.5,,4.584523868199441,125.11220956631291,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3988,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF4886_T66s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0052075168971182,,0.0765967292313805,,13.055387743505824,40.45665140593744,1,,0.2739887556660585,,5,,0.5,,8.06464797154485,65.49618700344408,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3989,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF4887_T75s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0065528319316289,,0.0789051844048929,,12.673438476090672,40.067817409262496,1,,0.2639583534871443,,5,,0.5,,7.416931884136346,68.46799027171768,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3990,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48811_T123s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0097191820912648,,0.2107850531361548,,4.744169404431434,122.04372337517016,1,,3.8378964702352314,,5,,0.5,,2.219236090981823,260.91188027741816,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3991,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48814_T159s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0084490270061466,,0.0730823851375981,,13.683187790289256,36.756528252018136,1,,0.2042078288858838,,5,,0.5,,9.145628068780526,54.99585522766864,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3992,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48816_T183s_1,,13 February 2022 18:56:44,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0094351030951817,,0.1369588720815844,,7.301461999514088,83.00585905817131,1,,3.1991108747595103,,5,,0.5726780206112574,,3.0302812707806384,200.0126022436812,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3993,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48822_T273s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0022554146494814,,0.0855342041334597,,11.691229375790906,49.06320158641645,1,,0.8084193829582141,,5,,0.5,,6.408015510549394,89.5187965887868,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3994,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48824_T282s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0018550828761611,,0.0853706782624521,,11.713623697889968,41.83763690956391,1,,0.3851018082139955,,5,,0.5,,7.593801215454983,64.53880451482543,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3995,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48825_T294s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0012595219601889,,0.0895696345662413,,11.164497933286183,47.4277039384237,1,,0.5945251506406536,,5,,0.5,,6.576783347471716,80.51549851478634,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3996,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48827_T317s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0037272970994903,,0.1219388740103539,,8.20083019558709,66.2906123229601,1,,1.4941639431710354,,5,,0.5,,3.8374282550552663,141.674374927013,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3997,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48828_T330s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0004623701527944,,0.1506323057835483,,6.638682152532098,82.47382453669202,1,,3.3339224612443084,,5,,0.5072515118531424,,2.953147878208,185.41059160745348,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3998,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48842_T497s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0058453877816705,,0.0709155891612803,,14.101271833556115,33.77324427900275,1,,0.1124073736095503,,5,,0.5,,12.377910246010767,38.47737718392919,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
3999,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48868_T811s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.008768894904013,,0.1208546202342772,,8.274404388193808,67.2831862207369,1,,1.8146955752299143,,5,,0.5,,4.173865807674162,133.39100151218426,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4000,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48870_T837s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0028823013152539,,0.1066968801262882,,9.372345272105264,57.01839440405128,1,,1.0942968824938213,,5,,0.5,,4.666416354722691,114.52531559052971,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4001,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48879_T946s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0048470044208419,,0.0656666429505662,,15.22843189582263,32.78489922386371,1,,0.1069270298009634,,5,,0.5,,12.873346971468695,38.78459739470317,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4002,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF48889_T1067s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,-0.0017624845354479,,0.0924069157469375,,10.821700864235812,46.39082315641785,1,,0.6634092464913335,,5,,0.5,,6.432676069686236,78.04725720475538,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4003,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488112_T1342s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0050849881540818,,0.0790353414473617,,12.652567594283244,41.41018648197529,1,,0.3744196480133406,,5,,0.5,,6.891775151921193,76.02850911937104,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4004,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488117_T1403s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0058633283552157,,0.1483885295032909,,6.739065366759513,83.69651929894069,1,,3.6601985666371375,,5,,0.6118290085302899,,2.862220651330313,197.07234268465612,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4005,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488128_T1536s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0002822797804474,,0.0715619527436194,,13.97390598860037,35.89882879938728,1,,0.2024778971595882,,5,,0.5,,10.747290275815974,46.67892459436539,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4006,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488135_T1621s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0007461037840838,,0.0771188886853913,,12.966991836196293,39.2375674878317,1,,0.2820921867779342,,5,,0.5,,8.076624070110318,62.99892925359722,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4007,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488152_T1827s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0067637281358573,,0.0935168410830775,,10.693261111243377,47.8833637744354,1,,0.696808863701128,,5,,0.5,,5.440957270006554,94.11118288666609,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4008,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488182_T2189s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0012723547086663,,0.1209127676976501,,8.27042519199099,63.47511496329474,1,,1.817732830501949,,5,,0.5,,4.0264421145418,130.38619019519112,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4009,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488185_T2225s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.002851444351495,,0.0810004369360593,,12.345612416750129,40.75032707080312,1,,0.4480602642490534,,5,,0.5,,6.692718978299739,75.17317158137573,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4010,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488215_T2589s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.000573964061936,,0.1680701094539368,,5.949897951807254,90.8416923950156,1,,2.8079058596753934,,5,,0.5,,2.7026666802369816,199.99722517727795,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4011,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488216_T2601s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0126103783423036,,0.1544089352896396,,6.476309147033519,82.46319172298394,1,,2.3301438288085654,,5,,0.5,,2.7294863101635545,195.6719239580924,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4012,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488226_T2721s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.0059160766149249,,0.1189287030585759,,8.408399102002061,64.42394135813775,1,,2.028387992208653,,5,,0.5,,3.7777482882031546,143.40005313443143,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
4013,2022-01-26_tttr2xfcs_with_weights_CH2_BIN1_weight0-CH2_2,Not known,weight0.6_DiO LUV 10uM in 20 nM AF488231_T2781s_1,,13 February 2022 18:56:45,Equation 1B,1,Triplet Eq 2A,1,,0.001018,939.52409,0.002596138463075,,0.1001864028617282,,9.981394395206951,53.82839227585156,1,,0.9153601172806344,,5,,0.5,,4.720875704233126,113.81559753804474,alpha=float,tttr2xfcs,dirty,weight=0.6,tttr2xfcs - alpha=float
