,DiO LUV 10uM in 20 nM AF48889_T1067s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF4885_T51s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF48899_T1187s_1_CH2_BIN1.0_PREPRO
673,0.035305195,0.023216626,0.03847196
674,0.02777342,0.024901703,0.026821999
675,0.03891417,0.040629096,0.008398808
676,0.029028716,0.029208014,0.051205635
677,0.028714892,0.014978468,0.050934706
678,0.044092264,0.005055233,0.012462747
679,0.042836968,0.022654934,0.044161472
680,0.026361212,0.032016475,0.03413709
681,0.050368745,0.035948325,0.03034408
682,0.048956536,0.01965924,0.015442969
683,0.051624037,0.020220932,0.01896505
684,0.04362153,0.007676465,0.051205635
685,0.04440609,0.03332709,0.036033597
686,0.054605365,0.02621232,0.032511514
687,0.06433391,0.038007863,0.030073151
688,0.044876825,0.0091743115,0.034678947
689,0.049898006,0.029020783,0.027634786
690,0.040326376,0.032016475,0.032782443
691,0.042836968,0.026586782,0.05283121
692,0.04707359,0.023965549,0.040639393
693,0.048328888,0.018723086,0.04199404
694,0.035619017,0.023403857,0.070170686
695,0.062450964,0.018910317,0.055269573
696,0.07625922,0.030893091,0.023570849
697,0.0589989,0.03950571,0.031427797
698,0.06511847,0.033139862,0.054727715
699,0.047230504,0.024901703,0.047412626
700,0.04440609,0.027148474,0.037388243
701,0.04707359,0.025650628,0.04172311
702,0.052251685,0.024714474,0.04226497
703,0.04707359,0.021344317,0.0048767272
704,0.051624037,0.014416776,0.008669737
705,0.0524086,0.025276165,0.017339474
706,0.060097285,0.013855083,0.02628014
707,0.050211832,0.02171878,0.02248713
708,0.04613212,0.020782625,0.02655107
709,0.04377844,0.018535854,0.028447576
710,0.04126785,0.027897397,0.016255757
711,0.03248078,0.018161394,0.03820103
712,0.022124588,0.044560943,0.0666486
713,0.031225482,0.021344317,0.028718505
714,0.039384905,0.017974162,0.037117314
715,0.04597521,0.029956937,0.036846384
716,0.038757257,0.020595394,0.039013818
717,0.03577593,0.01104662,0.028989434
718,0.035305195,0.014416776,0.021945272
719,0.04864271,0.016289085,0.03034408
720,0.047544327,0.014604007,0.035762668
721,0.02934254,0.013293391,0.02628014
722,0.042052407,0.026774012,0.05689515
723,0.028714892,0.028084628,0.031427797
724,0.04911345,0.02209324,0.046870768
725,0.04911345,0.029020783,0.03549174
726,0.026675036,0.025463397,0.035762668
727,0.019300172,0.016850777,0.06123002
728,0.013494429,0.047182176,0.03061501
729,0.019457085,0.042501405,0.025467353
730,0.01600502,0.036322787,0.045516122
731,0.02385062,0.029208014,0.039555676
732,0.0406402,0.029020783,0.042806827
733,0.046445943,0.031080322,0.03847196
734,0.021967676,0.0351994,0.032782443
735,0.03263769,0.020782625,0.029260363
736,0.03263769,0.019472009,0.027905717
737,0.021026203,0.020595394,0.010024384
738,0.021653851,0.043250326,0.031156868
739,0.03248078,0.033514325,0.018423192
740,0.033892985,0.018910317,0.024654565
741,0.03436372,0.026774012,0.029802222
742,0.029656364,0.018910317,0.027634786
743,0.016632669,0.03576109,0.066919535
744,0.04299388,0.048492793,0.036304526
745,0.04299388,0.04119079,0.02628014
746,0.0340499,0.034824938,0.023570849
747,0.033579163,0.028084628,0.029260363
748,0.029028716,0.025650628,0.013004606
749,0.035462108,0.019846471,0.018423192
750,0.03718814,0.034076016,0.031156868
751,0.050211832,0.03501217,0.035762668
752,0.05256551,0.014229545,0.035220806
753,0.026361212,0.0069275415,0.021403413
754,0.02777342,0.023965549,0.032511514
755,0.03718814,0.029582474,0.0379301
756,0.042366233,0.032390937,0.031156868
757,0.045033734,0.032203708,0.025467353
758,0.03985564,0.027710166,0.035762668
759,0.037815787,0.038569555,0.020590626
760,0.047858153,0.04999064,0.01896505
761,0.058528166,0.022654934,0.04470333
762,0.051937863,0.038007863,0.028989434
763,0.04362153,0.03576109,0.04632891
764,0.028871803,0.02845909,0.031969655
765,0.04299388,0.023965549,0.036575455
766,0.03248078,0.03445048,0.05716608
767,0.040797114,0.03463771,0.04659984
768,0.037658874,0.02171878,0.03034408
769,0.02541974,0.02845909,0.036846384
770,0.03499137,0.023965549,0.01896505
771,0.035462108,0.023591088,0.023841778
772,0.032951515,0.0151657,0.0111081
773,0.042836968,0.027335705,0.020861555
774,0.034520634,0.031454783,0.02248713
775,0.040012553,0.03688448,0.014630182
776,0.040012553,0.023029394,0.032511514
777,0.046602856,0.045497097,0.029260363
778,0.047544327,0.042501405,0.034949876
779,0.05099639,0.03725894,0.018423192
780,0.055233013,0.033514325,0.031156868
781,0.06402008,0.038195096,0.040639393
782,0.066373765,0.04119079,0.048767272
783,0.07029656,0.027335705,0.04497426
784,0.061195668,0.031267554,0.059604444
785,0.056017574,0.03070586,0.05310214
786,0.051937863,0.033888783,0.082633436
787,0.045661382,0.023965549,0.0379301
788,0.02777342,0.051488485,0.050934706
789,0.039698727,0.025837857,0.04145218
790,0.038757257,0.029208014,0.016255757
791,0.04220932,0.05242464,0.025467353
792,0.03248078,0.043250326,0.03413709
793,0.029656364,0.031829245,0.024925495
794,0.04675977,0.053735256,0.021945272
795,0.038443435,0.038944017,0.04118125
796,0.035619017,0.053173564,0.031698726
797,0.02541974,0.04175248,0.02248713
798,0.019613996,0.0376334,0.07938228
799,0.015063549,0.036135554,0.102140345
800,0.026988858,0.034263246,0.027092928
801,0.028871803,0.0376334,0.04118125
802,0.050211832,0.025837857,0.07450555
803,0.037658874,0.020595394,0.12164725
804,0.04393535,0.022280471,0.09319968
805,0.040169466,0.026399551,0.04659984
806,0.024478268,0.042688634,0.03847196
807,0.025262827,0.035573862,0.034678947
808,0.027145771,0.038944017,0.043077756
809,0.03483446,0.03931848,0.056624223
810,0.03954182,0.03988017,0.033053372
811,0.048956536,0.036322787,0.028718505
812,0.053977717,0.035948325,0.06258467
813,0.044563,0.033888783,0.042806827
814,0.04299388,0.040254634,0.06041723
815,0.054605365,0.04381202,0.055811435
816,0.04613212,0.03576109,0.03034408
817,0.05178095,0.016850777,0.04118125
818,0.04942727,0.036510017,0.036304526
819,0.048171975,0.014229545,0.04172311
820,0.048956536,0.030144168,0.04605798
821,0.03577593,0.011982774,0.06095909
822,0.03718814,0.012357237,0.039013818
823,0.05319316,0.022842165,0.050392848
824,0.05868508,0.02845909,0.04199404
825,0.053663895,0.019846471,0.030073151
826,0.0563314,0.020033702,0.036846384
827,0.062764786,0.0303314,0.02329992
828,0.057743605,0.020033702,0.040910322
829,0.024478268,0.018910317,0.051747493
830,0.032794602,0.023965549,0.02628014
831,0.02793033,0.014229545,0.04605798
832,0.04942727,0.018723086,0.024383636
833,0.040012553,0.022842165,0.0222162
834,0.037031226,0.029769706,0.032782443
835,0.033736072,0.027335705,0.040910322
836,0.03436372,0.031454783,0.044161472
837,0.041110937,0.030893091,0.0222162
838,0.06135258,0.013667853,0.027092928
839,0.040012553,0.013293391,0.036304526
840,0.055389926,0.021344317,0.036575455
841,0.06433391,0.018723086,0.042535897
842,0.04299388,0.026774012,0.025467353
843,0.047230504,0.022842165,0.03413709
844,0.06449082,0.016476315,0.027092928
845,0.059312727,0.040441863,0.04497426
846,0.040326376,0.04605879,0.028718505
847,0.06841362,0.02827186,0.03359523
848,0.04613212,0.018535854,0.034678947
849,0.051937863,0.029020783,0.042806827
850,0.050211832,0.038007863,0.05012192
851,0.05648831,0.023216626,0.03820103
852,0.04299388,0.029582474,0.056082364
853,0.051937863,0.020220932,0.027092928
854,0.042523146,0.023965549,0.036575455
855,0.03907108,0.025276165,0.034678947
856,0.04864271,0.027335705,0.054185856
857,0.03028401,0.04418648,0.047683556
858,0.044563,0.032203708,0.04145218
859,0.024792092,0.017412469,0.029260363
860,0.051937863,0.026774012,0.048496343
861,0.04864271,0.020408163,0.030073151
862,0.032951515,0.018910317,0.02329992
863,0.037345048,0.035386633,0.047683556
864,0.03577593,0.024340011,0.053914927
865,0.030440923,0.020408163,0.0333243
866,0.04675977,0.03576109,0.04470333
867,0.04299388,0.030518629,0.025467353
868,0.04801506,0.018910317,0.031156868
869,0.030440923,0.027710166,0.027363857
870,0.037972696,0.024527242,0.029531293
871,0.045504473,0.02621232,0.042535897
872,0.04158167,0.01722524,0.04632891
873,0.020555468,0.032203708,0.032511514
874,0.04126785,0.034824938,0.03061501
875,0.039698727,0.027522936,0.021403413
876,0.029813275,0.041378018,0.028176647
877,0.0340499,0.027335705,0.021132484
878,0.040012553,0.0151657,0.020048767
879,0.026361212,0.015540161,0.02628014
880,0.025262827,0.011233851,0.034678947
881,0.031382393,0.024901703,0.0333243
882,0.025105916,0.03070586,0.030885939
883,0.022124588,0.024527242,0.036304526
884,0.02306606,0.024527242,0.034408018
885,0.028714892,0.031080322,0.05256028
886,0.027459595,0.029395245,0.06800325
887,0.029970186,0.03070586,0.04118125
888,0.03028401,0.04175248,0.05716608
889,0.021340027,0.02827186,0.056082364
890,0.023693709,0.03744617,0.033053372
891,0.026831947,0.0376334,0.03413709
892,0.021183116,0.029582474,0.048767272
893,0.032166954,0.030144168,0.050663777
894,0.028714892,0.031080322,0.051747493
895,0.035619017,0.029956937,0.022758061
896,0.03499137,0.031454783,0.028447576
897,0.04158167,0.028833551,0.035220806
898,0.027616506,0.028084628,0.0490382
899,0.043464616,0.024340011,0.04470333
900,0.03577593,0.030144168,0.044161472
901,0.030127099,0.027710166,0.056082364
902,0.045190647,0.040816326,0.060146302
903,0.033892985,0.04231417,0.043348685
904,0.026361212,0.03931848,0.040910322
905,0.03169622,0.05654372,0.047683556
906,0.025576651,0.03463771,0.036304526
907,0.024635179,0.03576109,0.036033597
908,0.020869292,0.042875867,0.031698726
909,0.027459595,0.05073956,0.069357894
910,0.0340499,0.029208014,0.046870768
911,0.02306606,0.03463771,0.0444324
912,0.03656049,0.029582474,0.09265782
913,0.04534756,0.031267554,0.059333514
914,0.024949003,0.040816326,0.024925495
915,0.03106857,0.029582474,0.04226497
916,0.025576651,0.024901703,0.043619614
917,0.026831947,0.03070586,0.03820103
918,0.027616506,0.030893091,0.04958006
919,0.031539306,0.009736004,0.02655107
920,0.026988858,0.027897397,0.028989434
921,0.025576651,0.024901703,0.047141697
922,0.033108424,0.047182176,0.08561365
923,0.04942727,0.027710166,0.08154972
924,0.04158167,0.03070586,0.097534545
925,0.031225482,0.036510017,0.083175294
926,0.0340499,0.026586782,0.07938228
927,0.028401067,0.038382325,0.0647521
928,0.020712381,0.040629096,0.09509618
929,0.025105916,0.025088934,0.081278786
930,0.03201004,0.0151657,0.081278786
931,0.030754747,0.017786931,0.10566242
932,0.027145771,0.026774012,0.09455432
933,0.026361212,0.016663546,0.10051476
934,0.033736072,0.031454783,0.11406123
935,0.037658874,0.038382325,0.08100786
936,0.040012553,0.03725894,0.08398808
937,0.045818295,0.040441863,0.083175294
938,0.042523146,0.035573862,0.08019507
939,0.05005492,0.016101854,0.05797887
940,0.041895498,0.034076016,0.03820103
941,0.036246665,0.040629096,0.04226497
942,0.033265337,0.031642016,0.04226497
943,0.04597521,0.022842165,0.04985099
944,0.033892985,0.023965549,0.04632891
945,0.042366233,0.003931848,0.03359523
946,0.04299388,0.017786931,0.03874289
947,0.037345048,0.03725894,0.021403413
948,0.04393535,0.020595394,0.044161472
949,0.043307703,0.024714474,0.032511514
950,0.036874313,0.03725894,0.024383636
951,0.039698727,0.033888783,0.031156868
952,0.041424762,0.039692942,0.034408018
953,0.05350698,0.04175248,0.023570849
954,0.042523146,0.02415278,0.028447576
955,0.040169466,0.0327654,0.021945272
956,0.030754747,0.026399551,0.042806827
957,0.042680055,0.038569555,0.028176647
958,0.032951515,0.017786931,0.045516122
959,0.0484858,0.015727391,0.045516122
960,0.04393535,0.027522936,0.0333243
961,0.038443435,0.0327654,0.058520727
962,0.03891417,0.0067403107,0.044161472
963,0.033108424,0.014978468,0.069357894
964,0.029813275,0.01085939,0.085884586
965,0.03499137,0.027522936,0.06312653
966,0.03499137,0.020033702,0.062855594
967,0.03656049,0.0327654,0.076672986
968,0.03342225,0.047743868,0.06989975
969,0.032794602,0.026961243,0.05283121
970,0.031225482,0.021344317,0.048496343
971,0.03907108,0.034076016,0.05689515
972,0.030127099,0.03257817,0.04470333
973,0.019457085,0.040067405,0.047954485
974,0.021340027,0.02845909,0.0444324
975,0.026675036,0.033514325,0.10566242
976,0.037658874,0.031267554,0.06719046
977,0.037972696,0.024714474,0.07233812
978,0.021026203,0.033888783,0.06339745
979,0.022595324,0.049054485,0.08480087
980,0.030597834,0.024901703,0.062313735
981,0.02777342,0.026774012,0.050663777
982,0.031225482,0.021344317,0.07613113
983,0.03514828,0.034263246,0.050392848
984,0.033265337,0.03931848,0.04605798
985,0.04362153,0.03463771,0.063668385
986,0.04675977,0.022467703,0.050934706
987,0.039698727,0.016289085,0.03359523
988,0.0484858,0.026399551,0.02655107
989,0.03954182,0.01310616,0.047954485
990,0.039384905,0.018348623,0.053914927
991,0.030754747,0.024527242,0.059604444
992,0.021810764,0.03332709,0.06339745
993,0.029813275,0.013667853,0.086426444
994,0.03577593,0.025837857,0.060146302
995,0.02777342,0.020220932,0.037117314
996,0.040012553,0.01722524,0.040639393
997,0.045818295,0.015914623,0.04659984
998,0.044092264,0.019472009,0.036575455
999,0.03750196,0.016101854,0.04524519
1000,0.025262827,0.017412469,0.04985099
1001,0.032794602,0.032016475,0.081278786
1002,0.042523146,0.03463771,0.029260363
1003,0.035619017,0.024340011,0.04524519
1004,0.037031226,0.014229545,0.058520727
1005,0.030754747,0.036697246,0.05256028
1006,0.033265337,0.034076016,0.05797887
1007,0.04126785,0.027335705,0.039826605
1008,0.040954024,0.031267554,0.06989975
1009,0.035462108,0.034824938,0.051476564
1010,0.026361212,0.0376334,0.053643998
1011,0.03483446,0.023403857,0.04226497
1012,0.032794602,0.028833551,0.07558927
1013,0.03436372,0.027710166,0.07260905
1014,0.04942727,0.03576109,0.040097535
1015,0.045818295,0.033139862,0.04578705
1016,0.040797114,0.026961243,0.051205635
1017,0.040797114,0.030518629,0.045516122
1018,0.039384905,0.045497097,0.055811435
1019,0.045190647,0.044373713,0.04199404
1020,0.03248078,0.03332709,0.054727715
1021,0.03201004,0.033888783,0.06989975
1022,0.030440923,0.043250326,0.06854511
1023,0.04534756,0.032016475,0.0758602
1024,0.040326376,0.03445048,0.06421024
1025,0.031539306,0.021157086,0.04958006
1026,0.02306606,0.029582474,0.06312653
1027,0.039227992,0.016476315,0.059333514
1028,0.030597834,0.022280471,0.08994852
1029,0.029028716,0.020220932,0.099972904
1030,0.030754747,0.042501405,0.089677595
1031,0.042680055,0.029020783,0.08994852
1032,0.033579163,0.024714474,0.094283395
1033,0.036874313,0.02377832,0.13004605
1034,0.031382393,0.008238157,0.089677595
1035,0.030440923,0.005429695,0.11758331
1036,0.035932843,0.013855083,0.08534273
1037,0.033892985,0.016101854,0.09184503
1038,0.03263769,0.021344317,0.07287998
1039,0.045504473,0.00879985,0.12137632
1040,0.03577593,0.01722524,0.09238689
1041,0.03514828,0.028833551,0.085071795
1042,0.038600344,0.014229545,0.09888919
1043,0.026675036,0.01535293,0.12002167
1044,0.042836968,0.03707171,0.08561365
1045,0.02793033,0.012170006,0.089677595
1046,0.024949003,0.0084253885,0.081820644
1047,0.032951515,0.013480621,0.06393931
1048,0.018201789,0.023591088,0.07613113
1049,0.029813275,0.00655308,0.11812517
1050,0.01992782,0.0041190786,0.12218911
1051,0.022752237,0.032016475,0.102140345
1052,0.029656364,0.025650628,0.118396096
1053,0.0367174,0.034824938,0.11785424
1054,0.038757257,0.027148474,0.13356814
1055,0.035619017,0.03445048,0.081278786
1056,0.03812961,0.032390937,0.08994852
1057,0.017260317,0.03725894,0.09238689
1058,0.039698727,0.031454783,0.10674614
1059,0.024949003,0.013855083,0.18721214
1060,0.033108424,0.030518629,0.086426444
1061,0.03577593,0.009548774,0.10430778
1062,0.027616506,0.01965924,0.11433216
1063,0.023536796,0.012731698,0.12381469
1064,0.023693709,0.037820634,0.085884586
1065,0.039698727,0.027710166,0.09509618
1066,0.033265337,0.010484928,0.06123002
1067,0.03985564,0.027897397,0.08154972
1068,0.042836968,0.036697246,0.10512056
1069,0.02541974,0.027710166,0.0712544
1070,0.04220932,0.039692942,0.09888919
1071,0.044092264,0.017974162,0.10810079
1072,0.030597834,0.018910317,0.11541588
1073,0.03483446,0.031080322,0.11704145
1074,0.038286522,0.02864632,0.09834733
1075,0.027459595,0.022467703,0.11081008
1076,0.024635179,0.030144168,0.12923327
1077,0.038286522,0.047931097,0.12760769
1078,0.018515613,0.033888783,0.115686804
1079,0.022909148,0.027335705,0.070170686
1080,0.02777342,0.025837857,0.051476564
1081,0.028244155,0.03988017,0.08534273
1082,0.027459595,0.034263246,0.11487402
1083,0.025733564,0.023029394,0.10349499
1084,0.035305195,0.020969857,0.073421836
1085,0.030911658,0.03707171,0.07829856
1086,0.027459595,0.027897397,0.075318344
1087,0.024321355,0.023029394,0.08723923
1088,0.022595324,0.031454783,0.07044161
1089,0.027459595,0.03332709,0.06123002
1090,0.03106857,0.021344317,0.06123002
1091,0.028714892,0.021531548,0.068816036
1092,0.030754747,0.036135554,0.068816036
1093,0.037658874,0.026025089,0.07694392
1094,0.03169622,0.01965924,0.05743701
1095,0.031382393,0.020033702,0.06502303
1096,0.031853132,0.018535854,0.043890543
1097,0.023536796,0.0175997,0.061500948
1098,0.01992782,0.010484928,0.051205635
1099,0.03436372,0.0327654,0.039555676
1100,0.03248078,0.014416776,0.045516122
1101,0.021810764,0.015727391,0.071525335
1102,0.042523146,0.018535854,0.083175294
1103,0.038286522,0.03070586,0.055269573
1104,0.018515613,0.02621232,0.08778109
1105,0.032323867,0.02190601,0.0666486
1106,0.035462108,0.0351994,0.056624223
1107,0.020084733,0.026586782,0.05716608
1108,0.022909148,0.021344317,0.066106744
1109,0.027459595,0.02827186,0.050663777
1110,0.03436372,0.029956937,0.055811435
1111,0.028401067,0.033888783,0.050934706
1112,0.030127099,0.022467703,0.05770794
1113,0.037345048,0.027335705,0.07423463
1114,0.021340027,0.036135554,0.063668385
1115,0.026518123,0.02845909,0.056353293
1116,0.03342225,0.027148474,0.0490382
1117,0.03263769,0.024901703,0.039555676
1118,0.026988858,0.030893091,0.08371715
1119,0.02385062,0.037820634,0.05283121
1120,0.03985564,0.03332709,0.031427797
1121,0.033579163,0.023216626,0.036304526
1122,0.035305195,0.0303314,0.039555676
1123,0.027616506,0.00861262,0.04985099
1124,0.025890475,0.019472009,0.05716608
1125,0.03201004,0.026586782,0.06502303
1126,0.022909148,0.025463397,0.046870768
1127,0.035462108,0.034263246,0.059062585
1128,0.028244155,0.03913125,0.056082364
1129,0.037345048,0.03295263,0.031156868
1130,0.02385062,0.038756788,0.04145218
1131,0.015377373,0.014042314,0.040910322
1132,0.027616506,0.013855083,0.04930913
1133,0.030440923,0.025276165,0.043619614
1134,0.028714892,0.023029394,0.053643998
1135,0.019300172,0.011982774,0.032240584
1136,0.02400753,0.021157086,0.052018423
1137,0.026361212,0.01085939,0.055540502
1138,0.019613996,0.011421083,0.037117314
1139,0.025576651,0.031829245,0.034678947
1140,0.033892985,0.02209324,0.043348685
1141,0.027616506,0.027148474,0.051747493
1142,0.027616506,0.023965549,0.043619614
1143,0.029813275,0.022467703,0.04118125
1144,0.013808253,0.00879985,0.04172311
1145,0.03248078,0.0084253885,0.039284747
1146,0.028557979,0.02171878,0.047954485
1147,0.041110937,0.025276165,0.06258467
1148,0.029185627,0.019846471,0.030073151
1149,0.031382393,0.03501217,0.037117314
1150,0.026361212,0.024340011,0.012191818
1151,0.029970186,0.014416776,0.019506909
1152,0.032951515,0.035386633,0.039555676
