,20 nM AF48897_T1160s_1_CH2_BIN1.0_PREPRO,20 nM AF48896_T1142s_1_CH2_BIN1.0_PREPRO,20 nM AF4887_T74s_1_CH2_BIN1.0_PREPRO
9474,0.28732395,0.6787879,0.24307692
9475,0.42535213,0.53636366,0.53846157
9476,0.44225353,0.58484846,0.48307693
9477,0.65633804,0.34848484,0.25538462
9478,0.35492957,0.3060606,0.50153846
9479,0.43661973,0.5030303,0.31076923
9480,0.27887323,0.44242424,0.20923077
9481,0.3887324,0.530303,0.48
9482,0.46760562,0.33333334,0.60615385
9483,0.30704224,0.6515151,0.27076924
9484,0.31830987,0.34242424,0.48
9485,0.36056337,0.3090909,0.46769232
9486,0.30985916,0.35151514,0.37846154
9487,0.65633804,0.21515152,0.6369231
9488,0.5943662,0.22727273,0.5507692
9489,0.54366195,0.4939394,0.51384616
9490,0.22253521,0.4060606,0.3476923
9491,0.4225352,0.37575758,0.36615384
9492,0.5295775,0.57878786,0.44923076
9493,0.23380281,0.44242424,0.5538462
9494,0.46197182,0.630303,0.6
9495,0.51830983,0.21515152,0.50769234
9496,0.4028169,0.5242424,0.08
9497,0.515493,0.6060606,0.35692307
9498,0.4,0.6878788,0.5507692
9499,0.17183098,0.44545454,0.41230768
9500,0.4394366,0.43030304,0.44
9501,0.45352113,0.35454544,0.45846155
9502,0.27887323,0.13939394,0.25846153
9503,0.4394366,0.19393939,0.39384615
9504,0.4112676,0.45454547,0.30461538
9505,0.7521127,0.37575758,0.6
9506,0.4084507,0.4151515,0.5784615
9507,0.5746479,0.38787878,0.60615385
9508,0.32676056,0.2060606,0.5784615
9509,0.6140845,0.26969698,0.60923076
9510,0.23943663,0.21515152,0.26153848
9511,0.4,0.26060605,0.5723077
9512,0.4394366,0.38484848,0.49846154
9513,0.32957748,0.21212122,0.30769232
9514,0.31830987,0.28181818,0.48307693
9515,1.0,0.3,0.35692307
9516,0.5295775,0.4939394,0.40615386
9517,0.25915492,0.4030303,0.47692308
9518,0.34366196,0.43333334,0.15384616
9519,0.42535213,0.4030303,0.47692308
9520,0.47887325,0.7060606,0.5415385
9521,0.56619716,0.6272727,0.31384614
9522,0.53239435,0.59090906,0.43076923
9523,0.47323942,0.21515152,0.35076922
9524,0.48169014,0.5212121,0.23384616
9525,0.4338028,0.35454544,0.7046154
9526,0.3915493,0.45757577,0.47692308
9527,0.54366195,0.28181818,0.30769232
9528,0.45915493,0.58181816,0.2830769
9529,0.47042254,0.5272727,0.29846153
9530,0.5380282,0.34545454,0.4953846
9531,0.51830983,0.36969697,0.43076923
9532,0.26478875,0.3181818,0.30769232
9533,0.24225353,0.22424242,0.4923077
9534,0.3802817,0.36363637,0.5323077
9535,0.28169015,0.25151515,0.5292308
9536,0.3802817,0.6969697,0.5292308
9537,0.33521128,0.13333334,0.43076923
9538,0.27323943,0.11515152,0.39076924
9539,0.34084508,0.3,0.48923078
9540,0.6084507,0.6272727,0.2769231
9541,0.5943662,0.47272727,0.35076922
9542,0.45352113,0.59090906,0.44923076
9543,0.35774648,0.6151515,0.28
9544,0.47605634,0.45151514,0.46769232
9545,0.45352113,0.45454547,0.40307692
9546,0.31267604,0.47575757,0.51076925
9547,0.35774648,0.5181818,0.5507692
9548,0.571831,0.22424242,0.17846154
9549,0.33239436,0.3090909,0.2923077
9550,0.45070422,0.26969698,0.3353846
9551,0.32957748,0.5030303,0.2769231
9552,0.23098591,0.46666667,0.24615385
9553,0.4394366,0.36969697,0.58153844
9554,0.34929577,0.46666667,0.24615385
9555,0.30140844,0.36060607,0.41846153
9556,0.35211268,0.24545455,0.30769232
9557,0.44507042,0.24848485,0.41538462
9558,0.45633802,0.46060607,0.5630769
9559,0.55492955,0.74545455,0.40615386
9560,0.5605634,0.43030304,0.31692308
9561,0.53239435,0.5272727,0.5630769
9562,0.43098593,0.43333334,0.40615386
9563,0.16338028,0.57272726,0.28615385
9564,0.28450704,0.34545454,0.29538462
9565,0.16338028,0.8121212,0.60615385
9566,0.29014084,0.35454544,0.59384614
9567,0.3830986,0.530303,0.39692307
9568,0.33521128,0.43939394,0.27384615
9569,0.22253521,0.4030303,0.6861538
9570,0.31830987,0.55151516,0.43076923
9571,0.5746479,0.4848485,0.39384615
9572,0.4394366,0.35454544,0.31076923
9573,0.30704224,0.42727274,0.3323077
9574,0.16901408,0.26363635,0.31384614
9575,0.22816901,0.18484849,0.23076923
9576,0.5070422,0.33939394,0.5292308
9577,0.5605634,0.3212121,0.11384615
9578,0.5746479,0.54848486,0.52307695
9579,0.371831,0.47575757,0.47076923
9580,0.28732395,0.34545454,0.24923077
9581,0.47323942,0.4878788,0.5723077
9582,0.53521127,0.46060607,0.3723077
9583,0.4056338,0.6484848,0.35076922
9584,0.48169014,0.5060606,0.47692308
9585,0.35774648,0.6393939,0.10769231
9586,0.7295775,0.4,0.08923077
9587,0.52394366,0.29090908,0.48615384
9588,0.31267604,0.29090908,0.40923077
9589,0.428169,0.26666668,0.50153846
9590,0.6225352,0.23939393,0.23692308
9591,0.26478875,0.45151514,0.2
9592,0.5070422,0.24242425,0.2276923
9593,0.4028169,0.4181818,0.18153846
9594,0.32394367,0.36666667,0.36615384
9595,0.3859155,0.54242426,0.31384614
9596,0.28450704,0.28181818,0.2646154
9597,0.33802816,0.56666666,0.41230768
9598,0.46197182,0.47878787,0.48307693
9599,0.36056337,0.58787876,0.36615384
9600,0.5042254,0.4121212,0.31692308
9601,0.23098591,0.4878788,0.20615384
9602,0.23943663,0.5212121,0.44
9603,0.36901408,0.43939394,0.6
9604,0.31549296,0.4969697,0.3353846
9605,0.4056338,0.46666667,0.18461539
9606,0.31549296,0.6666667,0.43076923
9607,0.44507042,0.7151515,0.5753846
9608,0.46197182,0.3181818,0.31384614
9609,0.3915493,0.22727273,0.13538462
9610,0.4225352,0.4121212,0.09538461
9611,0.28450704,0.57575756,0.36923078
9612,0.49859154,0.28787878,0.21538462
9613,0.23943663,0.4090909,0.2646154
9614,0.3802817,0.46363637,0.46461537
9615,0.34084508,0.6757576,0.32615384
9616,0.4394366,0.56363636,0.35076922
9617,0.5380282,0.4909091,0.47384617
9618,0.32957748,0.3909091,0.61846155
9619,0.4028169,0.3212121,0.5353846
9620,0.14929578,0.25151515,0.47692308
9621,0.32957748,0.4060606,0.42153847
9622,0.34647888,0.34545454,0.50461537
9623,0.45352113,0.35757574,0.46153846
9624,0.25633803,0.4060606,0.69846153
9625,0.4197183,0.48181817,0.44
9626,0.29295775,0.29090908,0.47692308
9627,0.3915493,0.4121212,0.5476923
9628,0.42535213,0.55454546,0.29846153
9629,0.571831,0.24545455,0.5446154
9630,0.4197183,0.4909091,0.39692307
9631,0.5943662,0.73030305,0.31384614
9632,0.2112676,0.19393939,0.41538462
9633,0.33802816,0.44545454,0.35692307
9634,0.30140844,0.22424242,0.3876923
9635,0.53239435,0.1969697,0.35076922
9636,0.33802816,0.6393939,0.35076922
9637,0.3887324,0.76969695,0.48615384
9638,0.72394365,0.54545456,0.2769231
9639,0.47042254,0.22424242,0.3723077
9640,0.16619718,0.29090908,0.42461538
9641,0.43661973,0.38787878,0.44
9642,0.36619717,0.26666668,0.36615384
9643,0.55492955,0.35454544,0.50461537
9644,0.47605634,0.7030303,0.47384617
9645,0.5887324,0.43939394,0.28615385
9646,0.42535213,0.34545454,0.24307692
9647,0.49859154,0.27575758,0.3846154
9648,0.44225353,0.37272727,0.33846155
9649,0.3774648,0.28181818,0.59692305
9650,0.3887324,0.28484848,0.47692308
9651,0.27323943,0.29090908,0.70153844
9652,0.4225352,0.6878788,0.33846155
9653,0.7605634,0.4909091,0.44923076
9654,0.46197182,0.36666667,0.5415385
9655,0.3859155,0.6181818,0.45846155
9656,0.4084507,0.6272727,0.51076925
9657,0.36056337,0.35151514,0.34461537
9658,0.4394366,0.26666668,0.32615384
9659,0.75774646,0.44848484,0.58153844
9660,0.52394366,0.34545454,0.30153847
9661,0.6647887,0.22424242,0.29846153
9662,0.6845071,0.47272727,0.22153845
9663,0.7633803,0.47575757,0.39692307
9664,0.45352113,0.4878788,0.40615386
9665,0.4197183,0.44848484,0.46153846
9666,0.4112676,0.42424244,0.5446154
9667,0.28169015,0.54848486,0.40307692
9668,0.52112675,0.37575758,0.5846154
9669,0.53521127,0.43636364,0.5507692
9670,0.32676056,0.37878788,0.44923076
9671,0.6309859,0.34848484,0.2646154
9672,0.55492955,0.3969697,0.2769231
9673,0.571831,0.4969697,0.39384615
9674,0.23098591,0.6818182,0.31384614
9675,0.27042255,0.45757577,0.33846155
9676,0.36901408,0.73333335,0.1323077
9677,0.4112676,0.57272726,0.39692307
9678,0.6028169,0.58484846,0.32
9679,0.25633803,0.37272727,0.35076922
9680,0.53239435,0.36060607,0.40307692
9681,0.26197183,0.4,0.33846155
9682,0.32676056,0.4909091,0.51692307
9683,0.4,0.55454546,0.44615385
9684,0.5690141,0.25454545,0.50769234
9685,0.3830986,0.36060607,0.40307692
9686,0.4084507,0.630303,0.42153847
9687,0.5690141,0.6484848,0.48307693
9688,0.57746476,0.34545454,0.7846154
9689,0.5295775,0.47575757,0.6
9690,0.47887325,0.44848484,0.4923077
9691,0.5746479,0.29393938,0.38153845
9692,0.45915493,0.35454544,0.84615386
9693,0.428169,0.37878788,0.3323077
9694,0.5380282,0.5030303,0.44923076
9695,0.55492955,0.3030303,0.32615384
9696,0.31830987,0.3181818,0.23692308
9697,0.31549296,0.6242424,0.61230767
9698,0.5605634,0.5272727,0.41230768
9699,0.5042254,0.43333334,0.39384615
9700,0.5492958,0.34242424,0.5292308
9701,0.30140844,0.10606061,0.48307693
9702,0.3971831,0.5,0.39384615
9703,0.3774648,0.4181818,0.18769231
9704,0.64507043,0.3121212,0.37538463
9705,0.8112676,0.37575758,0.51076925
9706,0.48450705,0.3242424,0.3323077
9707,0.4394366,0.47272727,0.5353846
9708,0.47605634,0.33333334,0.4369231
9709,0.46197182,0.5242424,0.28
9710,0.4056338,0.42727274,0.32307693
9711,0.34366196,0.6848485,0.39076924
9712,0.45633802,0.6454545,0.53846157
9713,0.35211268,0.4212121,0.36615384
9714,0.4,0.5272727,0.2276923
9715,0.515493,0.28181818,0.44
9716,0.26197183,0.35757574,0.4430769
9717,0.34929577,0.21818182,0.38153845
9718,0.54647887,0.58181816,0.4523077
9719,0.4056338,0.3060606,0.52
9720,0.47323942,0.35757574,0.3353846
9721,0.28732395,0.4878788,0.35076922
9722,0.35774648,0.5030303,0.51384616
9723,0.30985916,0.5090909,0.2769231
9724,0.28732395,0.45757577,0.37846154
9725,0.56619716,0.27878788,0.5753846
9726,0.45633802,0.3030303,0.48615384
9727,0.33521128,0.15454546,0.59076923
9728,0.3802817,0.6393939,0.46769232
9729,0.27042255,0.44545454,0.5292308
9730,0.32957748,0.56060606,0.3876923
9731,0.65915495,0.4151515,0.6276923
9732,0.52394366,0.26666668,0.18769231
9733,0.35211268,0.43030304,0.61846155
9734,0.5492958,0.56969696,0.29846153
9735,0.48169014,0.3969697,0.85846156
9736,0.30140844,0.6878788,0.40307692
9737,0.70140845,0.22121212,0.46461537
9738,0.25070423,0.34242424,0.23692308
9739,0.28450704,0.53636366,0.23384616
9740,0.26197183,0.4969697,0.39692307
9741,0.8169014,0.54242426,0.41538462
9742,0.3971831,0.29393938,0.31076923
9743,0.31549296,0.21212122,0.32307693
9744,0.12676056,0.26666668,0.44923076
9745,0.1943662,0.45454547,0.41846153
9746,0.3830986,0.5090909,0.6707692
9747,0.3746479,0.43030304,0.6492308
9748,0.6619718,0.6363636,0.43384615
9749,0.33521128,0.4969697,0.39384615
9750,0.5633803,0.38787878,0.6953846
9751,0.53239435,0.34242424,0.39384615
9752,0.4028169,0.4878788,0.33846155
9753,0.55492955,0.06969697,0.4
9754,0.4394366,0.34848484,0.5692308
9755,0.24788733,0.4030303,0.21230769
9756,0.14647888,0.3939394,0.3353846
9757,0.47605634,0.45757577,0.37846154
9758,0.5802817,0.34848484,0.40307692
9759,0.4084507,0.44242424,0.16615385
9760,0.45915493,0.4909091,0.32923076
9761,0.5859155,0.3272727,0.5446154
9762,0.2535211,0.3939394,0.63384616
9763,0.44788733,0.42424244,0.44923076
9764,0.5802817,0.5030303,0.43384615
9765,0.44507042,0.4030303,0.2676923
9766,0.36056337,0.3969697,0.07692308
9767,0.45070422,0.5060606,0.32
9768,0.32394367,0.4939394,0.48923078
9769,0.49859154,0.2030303,0.36615384
9770,0.4,0.56666666,0.59076923
9771,0.31830987,0.36363637,0.69846153
9772,0.28450704,0.18484849,0.5292308
9773,0.33802816,0.33030304,0.47384617
9774,0.32394367,0.4090909,0.21538462
9775,0.3802817,0.26666668,0.40307692
9776,0.36338028,0.46363637,0.32615384
9777,0.46478873,0.6818182,0.11076923
9778,0.6845071,0.4181818,0.32923076
9779,0.571831,0.22424242,0.48307693
9780,0.47323942,0.48181817,0.3353846
9781,0.35211268,0.42727274,0.3846154
9782,0.5267606,0.42424244,0.53846157
9783,0.5070422,0.2060606,0.59384614
9784,0.30985916,0.060606062,0.43076923
9785,0.51830983,0.33939394,0.3323077
9786,0.2,0.27272728,0.5569231
9787,0.32957748,0.43939394,0.31076923
9788,0.4197183,0.42727274,0.48307693
9789,0.32394367,0.4060606,0.5446154
9790,0.45352113,0.28787878,0.44
9791,0.36901408,0.46666667,0.3723077
9792,0.30140844,0.45454547,0.73538464
9793,0.46197182,0.38787878,0.28
9794,0.31830987,0.44242424,0.52307695
9795,0.30704224,0.37575758,0.11076923
9796,0.26760563,0.55454546,0.055384614
9797,0.29859155,0.59090906,0.44
9798,0.33802816,0.6393939,0.51692307
9799,0.47605634,0.3151515,0.18769231
9800,0.49577466,0.44242424,0.5323077
9801,0.50140846,0.36060607,0.3846154
9802,0.48732394,0.3242424,0.33846155
9803,0.35492957,0.45454547,0.5415385
9804,0.50985914,0.2,0.46461537
9805,0.30704224,0.19090909,0.41846153
9806,0.34929577,0.17878787,0.42461538
9807,0.30704224,0.26363635,0.32615384
9808,0.65633804,0.46969697,0.44
9809,0.31549296,0.54848486,0.22153845
9810,0.5943662,0.43939394,0.5353846
9811,0.53239435,0.43333334,0.22461538
9812,0.5690141,0.48181817,0.4
9813,0.47605634,0.46969697,0.42153847
9814,0.53521127,0.36363637,0.083076924
9815,0.49577466,0.21212122,0.5446154
9816,0.5070422,0.28787878,0.18461539
9817,0.52394366,0.19090909,0.3353846
9818,0.31830987,0.15151516,0.49846154
9819,0.47605634,0.4151515,0.4523077
9820,0.3802817,0.084848486,0.41846153
9821,0.56619716,0.2030303,0.45846155
9822,0.49295774,0.17878787,0.30461538
9823,0.47605634,0.3060606,0.30769232
9824,0.2140845,0.26060605,0.36
9825,0.50140846,0.3060606,0.2830769
9826,0.76901406,0.28484848,0.13846155
9827,0.515493,0.24242425,0.32307693
9828,0.36619717,0.24848485,0.29846153
9829,0.34647888,0.22121212,0.5692308
9830,0.6112676,0.3939394,0.5692308
9831,0.5380282,0.2060606,0.5784615
9832,0.45352113,0.29090908,0.45846155
9833,0.26197183,0.19393939,0.6276923
9834,0.3746479,0.4,0.3876923
9835,0.3887324,0.37575758,0.59076923
9836,0.36619717,0.45757577,0.5507692
9837,0.28169015,0.4878788,0.4
9838,0.4394366,0.29393938,0.47384617
9839,0.3774648,0.3969697,0.39384615
9840,0.32957748,0.5030303,0.4369231
9841,0.3859155,0.55151516,0.22153845
9842,0.49859154,0.4151515,0.42153847
9843,0.4169014,0.6848485,0.2830769
9844,0.48450705,0.53333336,0.23384616
9845,0.45070422,0.5090909,0.29538462
9846,0.32394367,0.6545454,0.44615385
9847,0.6169014,0.36969697,0.60923076
9848,0.7521127,0.26666668,0.46153846
9849,0.571831,0.46363637,0.35384616
9850,0.42535213,0.47575757,0.50461537
9851,0.3774648,0.46060607,0.9107692
9852,0.48732394,0.46363637,0.74153847
9853,0.47323942,0.47878787,0.52
9854,0.30704224,0.37575758,0.37538463
9855,0.27605635,0.4909091,0.36923078
9856,0.29014084,0.34545454,0.25538462
9857,0.5070422,0.45454547,0.083076924
9858,0.32394367,0.35757574,0.3876923
9859,0.5267606,0.38484848,0.48
9860,0.4394366,0.5272727,0.32923076
9861,0.6,0.45757577,0.33846155
9862,0.45352113,0.38787878,0.5661538
9863,0.36619717,0.27575758,0.29538462
9864,0.5746479,0.47575757,0.5630769
9865,0.46760562,0.2969697,0.60923076
9866,0.49014086,0.22727273,0.30153847
9867,0.5971831,0.44242424,0.43384615
9868,0.55492955,0.43939394,0.5292308
9869,0.25633803,0.37878788,0.68923074
9870,0.36056337,0.27878788,0.4276923
9871,0.28732395,0.4212121,0.13538462
9872,0.47605634,0.3121212,0.63076925
9873,0.8056338,0.33636364,0.32
9874,0.5915493,0.21515152,0.50153846
9875,0.34929577,0.3151515,0.31692308
9876,0.26760563,0.16060606,0.49846154
9877,0.2535211,0.28181818,0.61846155
9878,0.32112676,0.3909091,0.4369231
9879,0.45070422,0.36666667,0.2830769
9880,0.24788733,0.77878785,0.23076923
9881,0.4140845,0.38787878,0.50461537
9882,0.17746478,0.48181817,0.5323077
9883,0.4197183,0.33939394,0.52615386
9884,0.8,0.4090909,0.3876923
9885,0.628169,0.3212121,0.20923077
9886,0.55774647,0.5060606,0.25230768
9887,0.33521128,0.37878788,0.36
9888,0.25915492,0.6484848,0.5323077
9889,0.4169014,0.73333335,0.46461537
9890,0.35774648,0.57272726,0.5507692
9891,0.23661971,0.53636366,0.34153846
9892,0.32394367,0.55454546,0.29846153
9893,0.44225353,0.3030303,0.32615384
9894,0.46760562,0.45757577,0.34461537
9895,0.54647887,0.4060606,0.35076922
9896,0.42535213,0.3272727,0.4953846
9897,0.3830986,0.45454547,0.44615385
9898,0.51267606,0.3272727,0.37846154
9899,0.5380282,0.28484848,0.23692308
9900,0.36056337,0.37272727,0.24923077
9901,0.5915493,0.54545456,0.41846153
9902,0.47323942,0.4212121,0.58153844
9903,0.44225353,0.630303,0.23384616
9904,0.2535211,0.43939394,0.15076923
9905,0.50985914,0.33939394,0.30153847
9906,0.31267604,0.27878788,0.41230768
9907,0.5070422,0.5,0.28615385
9908,0.4169014,0.3212121,0.2646154
9909,0.53239435,0.3,0.17230769
9910,0.44225353,0.29090908,0.29538462
9911,0.32957748,0.4212121,0.33846155
9912,0.7859155,0.37878788,0.3846154
9913,0.29577464,0.25757575,0.18769231
9914,0.4028169,0.21515152,0.17846154
9915,0.50140846,0.44242424,0.39076924
9916,0.49295774,0.24242425,0.34153846
9917,0.51267606,0.4121212,0.39692307
9918,0.45633802,0.48181817,0.36307693
9919,0.515493,0.23636363,0.4276923
9920,0.3774648,0.18787879,0.3353846
9921,0.5070422,0.4121212,0.41538462
9922,0.5802817,0.24848485,0.29846153
9923,0.6647887,0.34848484,0.16615385
9924,0.5746479,0.4969697,0.2
9925,0.5042254,0.33636364,0.30153847
9926,0.49295774,0.33030304,0.47692308
9927,0.47887325,0.46363637,0.43384615
9928,0.36901408,0.42727274,0.47384617
9929,0.571831,0.35757574,0.31076923
9930,0.49577466,0.5060606,0.50461537
9931,0.2084507,0.33636364,0.38153845
9932,0.46478873,0.14848486,0.40307692
9933,0.36619717,0.36666667,0.48
9934,0.53521127,0.43939394,0.32615384
9935,0.51830983,0.3909091,0.45846155
9936,0.32676056,0.4969697,0.3476923
9937,0.29014084,0.35757574,0.3876923
9938,0.35211268,0.35454544,0.4369231
9939,0.3915493,0.57878786,0.42461538
9940,0.2169014,0.34242424,0.4523077
9941,0.371831,0.36666667,0.32
9942,0.4197183,0.6242424,0.05846154
9943,0.31549296,0.5060606,0.5723077
9944,0.28169015,0.44242424,0.47384617
9945,0.32112676,0.5030303,0.32615384
9946,0.28450704,0.4,0.25230768
9947,0.34929577,0.26666668,0.3846154
9948,0.371831,0.29393938,0.19384615
9949,0.63380283,0.4181818,0.35076922
9950,0.45915493,0.44545454,0.5538462
9951,0.5070422,0.3030303,0.43384615
9952,0.45633802,0.46060607,0.5876923
9953,0.4169014,0.25454545,0.45846155
9954,0.371831,0.22424242,0.68
9955,0.45633802,0.54848486,0.62153846
9956,0.2112676,0.56060606,0.50461537
9957,0.36056337,0.5090909,0.3876923
9958,0.31830987,0.33939394,0.2830769
9959,0.44788733,0.4151515,0.5569231
9960,0.48732394,0.7151515,0.23076923
9961,0.5492958,0.47878787,0.43384615
9962,0.49014086,0.53939396,0.62153846
9963,0.4112676,0.36666667,0.5507692
9964,0.25633803,0.5151515,0.32
9965,0.3802817,0.44545454,0.5753846
9966,0.4338028,0.53939396,0.4430769
9967,0.35492957,0.4121212,0.25538462
9968,0.6507042,0.34545454,0.44615385
9969,0.36338028,0.37878788,0.61846155
9970,0.6225352,0.4848485,0.5630769
9971,0.30985916,0.46969697,0.50153846
9972,0.45915493,0.4,0.34461537
9973,0.69014084,0.43939394,0.2923077
9974,0.64507043,0.36666667,0.3876923
9975,0.36619717,0.43030304,0.36923078
9976,0.17183098,0.33636364,0.14461538
9977,0.2112676,0.3939394,0.63384616
9978,0.4338028,0.4878788,0.43384615
9979,0.24788733,0.55757576,0.25846153
9980,0.371831,0.26060605,0.51384616
9981,0.36338028,0.28484848,0.48307693
9982,0.4225352,0.6060606,0.45846155
9983,0.30140844,0.54848486,0.53846157
9984,0.28169015,0.4151515,0.39384615
9985,0.4140845,0.26666668,0.2830769
9986,0.53239435,0.44848484,0.5876923
9987,0.46760562,0.26060605,0.36307693
9988,0.3915493,0.33939394,0.39384615
9989,0.44225353,0.45757577,0.82153845
9990,0.63661975,0.4848485,0.37538463
9991,0.3971831,0.4878788,0.68
9992,0.628169,0.6090909,0.5661538
9993,0.56619716,0.5,0.36615384
9994,0.35492957,0.5030303,0.24
9995,0.4140845,0.4090909,0.3876923
9996,0.4140845,0.4090909,0.3876923
9997,0.4140845,0.4090909,0.3876923
9998,0.4140845,0.4090909,0.3876923
9999,0.4140845,0.4090909,0.3876923
10000,0.4140845,0.4090909,0.3876923
10001,0.4140845,0.4090909,0.3876923
10002,0.4140845,0.4090909,0.3876923
10003,0.4140845,0.4090909,0.3876923
10004,0.4140845,0.4090909,0.3876923
10005,0.4140845,0.4090909,0.3876923
10006,0.4140845,0.4090909,0.3876923
10007,0.4140845,0.4090909,0.3876923
10008,0.4140845,0.4090909,0.3876923
10009,0.4140845,0.4090909,0.3876923
10010,0.4140845,0.4090909,0.3876923
10011,0.4140845,0.4090909,0.3876923
10012,0.4140845,0.4090909,0.3876923
10013,0.4140845,0.4090909,0.3876923
10014,0.4140845,0.4090909,0.3876923
10015,0.4140845,0.4090909,0.3876923
10016,0.4140845,0.4090909,0.3876923
10017,0.4140845,0.4090909,0.3876923
10018,0.4140845,0.4090909,0.3876923
10019,0.4140845,0.4090909,0.3876923
10020,0.4140845,0.4090909,0.3876923
10021,0.4140845,0.4090909,0.3876923
10022,0.4140845,0.4090909,0.3876923
10023,0.4140845,0.4090909,0.3876923
10024,0.4140845,0.4090909,0.3876923
10025,0.4140845,0.4090909,0.3876923
10026,0.4140845,0.4090909,0.3876923
10027,0.4140845,0.4090909,0.3876923
10028,0.4140845,0.4090909,0.3876923
10029,0.4140845,0.4090909,0.3876923
10030,0.4140845,0.4090909,0.3876923
10031,0.4140845,0.4090909,0.3876923
10032,0.4140845,0.4090909,0.3876923
10033,0.4140845,0.4090909,0.3876923
10034,0.4140845,0.4090909,0.3876923
10035,0.4140845,0.4090909,0.3876923
10036,0.4140845,0.4090909,0.3876923
10037,0.4140845,0.4090909,0.3876923
10038,0.4140845,0.4090909,0.3876923
10039,0.4140845,0.4090909,0.3876923
10040,0.4140845,0.4090909,0.3876923
10041,0.4140845,0.4090909,0.3876923
10042,0.4140845,0.4090909,0.3876923
10043,0.4140845,0.4090909,0.3876923
10044,0.4140845,0.4090909,0.3876923
10045,0.4140845,0.4090909,0.3876923
